sample,iso,elapsed_s,rss_bytes,peak_rss_bytes,handles,threads,cpu_ms,tcp_total,tcp_established,tcp_listen,tcp_close_wait,tcp_time_wait,tcp_other,leech_completed,leech_failed,churn_runs
168,2026-08-23T17:14:31.334Z,5235,16265216,19554304,168,22,38641,1,0,1,0,0,0,298,38,0
169,2026-08-23T17:15:01.938Z,5266,16093184,19554304,168,22,38656,1,0,1,0,0,0,298,40,0
170,2026-08-23T17:15:33.444Z,5297,16207872,19554304,168,22,38656,1,0,1,0,0,0,298,42,0
171,2026-08-23T17:16:12.050Z,5336,18059264,19554304,168,22,38703,1,0,1,0,0,0,298,44,0
172,2026-08-23T17:16:49.893Z,5374,16166912,19554304,168,22,38766,1,0,1,0,0,0,298,46,0
173,2026-08-23T17:17:27.347Z,5411,18030592,19554304,168,22,38812,1,0,1,0,0,0,298,48,0
174,2026-08-23T17:17:59.010Z,5443,16093184,19554304,168,22,38844,1,0,1,0,0,0,298,50,0
175,2026-08-23T17:18:37.409Z,5481,18042880,19554304,168,22,38891,1,0,1,0,0,0,298,52,0
176,2026-08-23T17:19:16.088Z,5520,18231296,19554304,168,22,38922,1,0,1,0,0,0,298,54,0
177,2026-08-23T17:19:52.741Z,5557,18239488,19554304,168,22,38953,1,0,1,0,0,0,298,56,0
178,2026-08-23T17:20:23.042Z,5587,18239488,19554304,168,22,38984,1,0,1,0,0,0,298,58,0
179,2026-08-23T17:20:53.337Z,5617,16154624,19554304,168,22,39000,1,0,1,0,0,0,298,60,0
180,2026-08-23T17:21:23.670Z,5648,16220160,19554304,168,22,39047,1,0,1,0,0,0,298,62,0
181,2026-08-23T17:21:54.006Z,5678,16117760,19554304,168,22,39062,1,0,1,0,0,0,298,64,0
182,2026-08-23T17:22:24.320Z,5708,16334848,19554304,168,22,39109,1,0,1,0,0,0,298,66,0
183,2026-08-23T17:22:54.625Z,5738,16162816,19554304,168,22,39141,1,0,1,0,0,0,298,68,0
184,2026-08-23T17:23:24.904Z,5769,16363520,19554304,168,22,39203,1,0,1,0,0,0,298,70,0
185,2026-08-23T17:23:55.206Z,5799,16101376,19554304,168,22,39219,1,0,1,0,0,0,298,72,0
186,2026-08-23T17:24:25.564Z,5829,18042880,19554304,168,22,39234,1,0,1,0,0,0,298,74,0
187,2026-08-23T17:24:55.887Z,5860,16162816,19554304,168,22,39234,1,0,1,0,0,0,298,76,0
188,2026-08-23T17:25:26.195Z,5890,18042880,19554304,168,22,39250,1,0,1,0,0,0,298,78,0
189,2026-08-23T17:25:56.517Z,5920,16080896,19554304,168,22,39281,1,0,1,0,0,0,298,80,0
190,2026-08-23T17:26:26.825Z,5951,18030592,19554304,168,22,39312,1,0,1,0,0,0,298,82,0
191,2026-08-23T17:26:57.157Z,5981,18219008,19554304,168,22,39391,1,0,1,0,0,0,298,84,0
192,2026-08-23T17:27:27.478Z,6011,18223104,19554304,168,22,39391,1,0,1,0,0,0,298,86,0
193,2026-08-23T17:27:57.801Z,6042,18227200,19554304,168,22,39406,1,0,1,0,0,0,298,88,0
194,2026-08-23T17:28:28.123Z,6072,18231296,19554304,168,22,39484,1,0,1,0,0,0,298,90,0
195,2026-08-23T17:28:58.434Z,6102,16158720,19554304,168,22,39500,1,0,1,0,0,0,298,92,0
196,2026-08-23T17:29:28.814Z,6133,18038784,19554304,168,22,39516,1,0,1,0,0,0,298,94,0
197,2026-08-23T17:29:59.153Z,6163,16113664,19554304,168,22,39562,1,0,1,0,0,0,298,96,0
198,2026-08-23T17:30:29.434Z,6193,18042880,19554304,168,22,39594,1,0,1,0,0,0,298,98,0
199,2026-08-23T17:30:59.728Z,6224,16125952,19554304,168,22,39625,1,0,1,0,0,0,298,100,0
200,2026-08-23T17:31:30.065Z,6254,18022400,19554304,168,22,39641,1,0,1,0,0,0,298,102,0
201,2026-08-23T17:32:00.392Z,6284,16166912,19554304,168,22,39703,1,0,1,0,0,0,298,104,0
202,2026-08-23T17:32:30.728Z,6315,18059264,19554304,168,22,39750,1,0,1,0,0,0,298,106,0
203,2026-08-23T17:33:01.057Z,6345,16101376,19554304,168,22,39812,1,0,1,0,0,0,298,108,0
204,2026-08-23T17:33:31.395Z,6375,18034688,19554304,168,22,39812,1,0,1,0,0,0,298,110,0
205,2026-08-23T17:34:01.699Z,6406,18227200,19554304,168,22,39844,1,0,1,0,0,0,298,112,0
206,2026-08-23T17:34:32.025Z,6436,18235392,19554304,168,22,39844,1,0,1,0,0,0,298,114,0
207,2026-08-23T17:35:02.348Z,6466,18239488,19554304,168,22,39875,1,0,1,0,0,0,298,116,0
208,2026-08-23T17:35:32.676Z,6497,18239488,19554304,168,22,39938,1,0,1,0,0,0,298,118,0
209,2026-08-23T17:36:03.040Z,6527,18251776,19554304,168,22,39984,1,0,1,0,0,0,298,120,0
210,2026-08-23T17:36:33.374Z,6557,18251776,19554304,168,22,40062,1,0,1,0,0,0,298,122,0
211,2026-08-23T17:37:03.727Z,6588,18251776,19554304,168,22,40078,1,0,1,0,0,0,298,124,0
212,2026-08-23T17:37:34.056Z,6618,18251776,19554304,168,22,40094,1,0,1,0,0,0,298,126,0
213,2026-08-23T17:38:04.375Z,6648,16089088,19554304,168,22,40125,1,0,1,0,0,0,298,128,0
214,2026-08-23T17:38:34.683Z,6679,18018304,19554304,168,22,40125,1,0,1,0,0,0,298,130,0
215,2026-08-23T17:39:04.977Z,6709,16101376,19554304,168,22,40172,1,0,1,0,0,0,298,132,0
216,2026-08-23T17:39:35.339Z,6739,16400384,19554304,168,22,40172,1,0,1,0,0,0,298,134,0
217,2026-08-23T17:40:05.934Z,6770,16171008,19554304,168,22,40203,1,0,1,0,0,0,298,136,0
218,2026-08-23T17:40:37.563Z,6801,16343040,19554304,168,22,40266,1,0,1,0,0,0,298,138,0
219,2026-08-23T17:41:16.558Z,6840,16232448,19554304,168,22,40328,1,0,1,0,0,0,298,140,0
220,2026-08-23T17:41:56.498Z,6880,18038784,19554304,168,22,40391,1,0,1,0,0,0,298,142,0
221,2026-08-23T17:42:41.318Z,6925,18055168,19554304,168,22,40438,1,0,1,0,0,0,298,144,0
222,2026-08-23T17:43:20.078Z,6964,18067456,19554304,168,22,40438,1,0,1,0,0,0,298,146,0
223,2026-08-23T17:43:58.218Z,7002,18239488,19554304,168,22,40438,1,0,1,0,0,0,298,148,0
224,2026-08-23T17:44:36.179Z,7040,18243584,19554304,168,22,40469,1,0,1,0,0,0,298,150,0
225,2026-08-23T17:45:15.854Z,7080,18243584,19554304,168,22,40531,1,0,1,0,0,0,298,152,0
226,2026-08-23T17:46:01.794Z,7126,18243584,19554304,168,22,40547,1,0,1,0,0,0,298,154,0
227,2026-08-23T17:46:39.757Z,7164,18251776,19554304,168,22,40547,1,0,1,0,0,0,298,156,0
228,2026-08-23T17:47:16.829Z,7201,18100224,19554304,170,22,40578,1,0,1,0,0,0,298,158,0
229,2026-08-23T17:47:47.165Z,7231,18292736,19554304,170,22,40625,1,0,1,0,0,0,298,160,0
230,2026-08-23T17:48:17.496Z,7261,18296832,19554304,170,22,40641,1,0,1,0,0,0,298,162,0
231,2026-08-23T17:48:47.804Z,7292,16195584,19554304,170,22,40688,1,0,1,0,0,0,298,164,0
232,2026-08-23T17:49:18.128Z,7322,18096128,19554304,170,22,40703,1,0,1,0,0,0,298,166,0
233,2026-08-23T17:49:48.388Z,7352,18292736,19554304,170,22,40734,1,0,1,0,0,0,298,168,0
234,2026-08-23T17:50:18.712Z,7383,18292736,19554304,170,22,40734,1,0,1,0,0,0,298,170,0
235,2026-08-23T17:50:49.031Z,7413,16166912,19554304,170,22,40781,1,0,1,0,0,0,298,172,0
236,2026-08-23T17:51:19.365Z,7443,18083840,19554304,170,22,40828,1,0,1,0,0,0,298,174,0
237,2026-08-23T17:51:50.778Z,7475,18251776,19554304,170,22,40859,1,0,1,0,0,0,298,176,0
238,2026-08-23T17:52:22.150Z,7506,18251776,19554304,170,22,40859,1,0,1,0,0,0,298,178,0
239,2026-08-23T17:52:53.722Z,7538,18251776,19554304,170,22,40891,1,0,1,0,0,0,298,180,0
240,2026-08-23T17:53:25.272Z,7569,18272256,19554304,170,22,40906,1,0,1,0,0,0,298,182,0
241,2026-08-23T17:53:55.625Z,7599,18280448,19554304,170,22,40922,1,0,1,0,0,0,298,184,0
242,2026-08-23T17:54:26.074Z,7630,18288640,19554304,170,22,40938,1,0,1,0,0,0,298,186,0
243,2026-08-23T17:54:57.588Z,7661,18292736,19554304,170,22,41000,1,0,1,0,0,0,298,188,0
244,2026-08-23T17:55:35.767Z,7700,18300928,19554304,170,22,41047,1,0,1,0,0,0,298,190,0
245,2026-08-23T17:56:14.690Z,7739,18309120,19554304,170,22,41078,1,0,1,0,0,0,298,192,0
246,2026-08-23T17:56:58.599Z,7782,18309120,19554304,170,22,41094,1,0,1,0,0,0,298,194,0
247,2026-08-23T17:57:38.407Z,7822,16470016,19554304,170,22,41109,1,0,1,0,0,0,298,196,0
248,2026-08-23T17:58:22.869Z,7867,18116608,19554304,170,22,41188,1,0,1,0,0,0,298,198,0
249,2026-08-23T17:59:01.236Z,7905,18305024,19554304,170,22,41219,1,0,1,0,0,0,298,200,0
250,2026-08-23T17:59:38.538Z,7942,16359424,19554304,170,22,41266,1,0,1,0,0,0,298,202,0
