sample,iso,elapsed_s,rss_bytes,peak_rss_bytes,handles,threads,cpu_ms,tcp_total,tcp_established,tcp_listen,tcp_close_wait,tcp_time_wait,tcp_other,leech_completed,leech_failed,churn_runs
34,2026-08-21T01:42:11.151Z,1063,16334848,17420288,211,25,5938,1,0,1,0,0,0,68,0,0
35,2026-08-21T01:42:41.531Z,1093,16326656,17420288,211,25,6078,1,0,1,0,0,0,70,0,0
36,2026-08-21T01:43:11.856Z,1124,16642048,17420288,223,29,6250,1,0,1,0,0,0,72,0,0
37,2026-08-21T01:43:42.249Z,1154,16416768,17420288,214,26,6484,1,0,1,0,0,0,74,0,0
38,2026-08-21T01:44:12.592Z,1184,16515072,17420288,217,27,6609,1,0,1,0,0,0,76,0,0
39,2026-08-21T01:44:42.973Z,1215,16584704,17420288,220,28,6719,1,0,1,0,0,0,78,0,0
40,2026-08-21T01:45:13.302Z,1245,16449536,17420288,214,26,6891,1,0,1,0,0,0,80,0,0
41,2026-08-21T01:45:43.631Z,1275,16445440,17420288,214,26,7000,1,0,1,0,0,0,82,0,0
42,2026-08-21T01:46:13.959Z,1306,16326656,17420288,211,25,7234,1,0,1,0,0,0,84,0,0
43,2026-08-21T01:46:44.320Z,1336,16457728,17420288,214,26,7344,1,0,1,0,0,0,86,0,0
44,2026-08-21T01:47:14.670Z,1366,16359424,17420288,211,25,7516,1,0,1,0,0,0,88,0,0
45,2026-08-21T01:47:44.958Z,1397,16547840,17420288,217,27,7688,1,0,1,0,0,0,90,0,0
46,2026-08-21T01:48:15.308Z,1427,16510976,17420288,217,27,7891,1,0,1,0,0,0,92,0,0
47,2026-08-21T01:48:45.624Z,1457,16429056,17420288,214,26,8047,1,0,1,0,0,0,94,0,0
48,2026-08-21T01:49:15.974Z,1488,16592896,17420288,220,28,8219,1,0,1,0,0,0,96,0,0
49,2026-08-21T01:49:46.320Z,1518,16363520,17420288,211,25,8359,1,0,1,0,0,0,98,0,0
50,2026-08-21T01:50:16.658Z,1548,16461824,17420288,214,26,8438,1,0,1,0,0,0,100,0,0
51,2026-08-21T01:50:47.009Z,1579,16633856,17420288,220,28,8516,1,0,1,0,0,0,102,0,0
52,2026-08-21T01:51:17.429Z,1609,16588800,17420288,217,27,8625,1,0,1,0,0,0,104,0,0
53,2026-08-21T01:51:47.698Z,1639,16457728,17420288,214,26,8859,1,0,1,0,0,0,106,0,0
54,2026-08-21T01:52:18.036Z,1670,16592896,17420288,217,27,9000,1,0,1,0,0,0,108,0,0
55,2026-08-21T01:52:48.371Z,1700,16793600,17420288,223,29,9156,1,0,1,0,0,0,110,0,0
56,2026-08-21T01:53:18.662Z,1730,16420864,17420288,211,25,9344,1,0,1,0,0,0,112,0,0
57,2026-08-21T01:53:48.997Z,1761,16519168,17420288,214,26,9516,1,0,1,0,0,0,114,0,0
58,2026-08-21T01:54:19.356Z,1791,16613376,17420288,217,27,9688,1,0,1,0,0,0,116,0,0
59,2026-08-21T01:54:49.658Z,1821,16502784,17420288,214,26,9828,1,0,1,0,0,0,118,0,0
60,2026-08-21T01:55:20.021Z,1852,16789504,17420288,223,29,10047,1,0,1,0,0,0,120,0,0
61,2026-08-21T01:55:50.397Z,1882,16670720,17420288,220,28,10172,1,0,1,0,0,0,122,0,0
62,2026-08-21T01:56:20.748Z,1912,16556032,17420288,214,26,10359,1,0,1,0,0,0,124,0,0
63,2026-08-21T01:56:51.111Z,1943,16805888,17420288,223,29,10531,1,0,1,0,0,0,126,0,0
64,2026-08-21T01:57:21.458Z,1973,16527360,17420288,214,26,10703,1,0,1,0,0,0,128,0,0
65,2026-08-21T01:57:51.823Z,2004,16527360,17420288,214,26,10875,1,0,1,0,0,0,130,0,0
66,2026-08-21T01:58:22.368Z,2034,16523264,17420288,214,26,11016,1,0,1,0,0,0,132,0,0
67,2026-08-21T01:58:52.714Z,2064,16515072,17420288,214,26,11141,1,0,1,0,0,0,134,0,0
68,2026-08-21T01:59:23.075Z,2095,16441344,17420288,211,25,11328,1,0,1,0,0,0,136,0,0
69,2026-08-21T01:59:53.378Z,2125,16527360,17420288,214,26,11484,1,0,1,0,0,0,138,0,0
70,2026-08-21T02:00:23.677Z,2155,16588800,17420288,217,27,11609,1,0,1,0,0,0,140,0,0
71,2026-08-21T02:00:54.031Z,2186,16773120,17420288,223,29,11766,1,0,1,0,0,0,142,0,0
72,2026-08-21T02:01:24.353Z,2216,16769024,17420288,223,29,11984,1,0,1,0,0,0,144,0,0
73,2026-08-21T02:01:54.691Z,2246,16531456,17420288,214,26,12062,1,0,1,0,0,0,146,0,0
74,2026-08-21T02:02:25.017Z,2277,15462400,17420288,214,26,12250,1,0,1,0,0,0,148,0,0
75,2026-08-21T02:02:55.631Z,2307,15458304,17420288,214,26,12375,1,0,1,0,0,0,150,0,0
76,2026-08-21T02:03:25.944Z,2338,15454208,17420288,214,26,12516,1,0,1,0,0,0,152,0,0
77,2026-08-21T02:03:56.306Z,2368,15466496,17420288,214,26,12734,1,0,1,0,0,0,154,0,0
78,2026-08-21T02:04:26.655Z,2398,15446016,17420288,214,26,12828,1,0,1,0,0,0,156,0,0
79,2026-08-21T02:04:56.982Z,2429,15511552,17420288,217,27,12969,1,0,1,0,0,0,158,0,0
80,2026-08-21T02:05:27.355Z,2459,15474688,17420288,214,26,13094,1,0,1,0,0,0,160,0,0
81,2026-08-21T02:05:57.728Z,2489,15458304,17420288,214,26,13250,1,0,1,0,0,0,162,0,0
82,2026-08-21T02:06:28.044Z,2520,15556608,17420288,217,27,13422,1,0,1,0,0,0,164,0,0
83,2026-08-21T02:06:58.380Z,2550,15654912,17420288,220,28,13641,1,0,1,0,0,0,166,0,0
84,2026-08-21T02:07:28.716Z,2580,15392768,17420288,217,27,13750,1,0,1,0,0,0,168,0,0
85,2026-08-21T02:07:59.054Z,2611,15470592,17420288,220,28,13875,1,0,1,0,0,0,170,0,0
86,2026-08-21T02:08:29.397Z,2641,15368192,17420288,217,27,14016,1,0,1,0,0,0,172,0,0
87,2026-08-21T02:08:59.721Z,2671,15548416,17420288,223,29,14234,1,0,1,0,0,0,174,0,0
88,2026-08-21T02:09:30.157Z,2702,15335424,17420288,214,26,14422,1,0,1,0,0,0,176,0,0
89,2026-08-21T02:10:00.543Z,2732,15187968,17420288,211,25,14609,1,0,1,0,0,0,178,0,0
90,2026-08-21T02:10:30.894Z,2763,15278080,17420288,214,26,14766,1,0,1,0,0,0,180,0,0
91,2026-08-21T02:11:01.242Z,2793,15273984,17420288,214,26,14969,1,0,1,0,0,0,182,0,0
92,2026-08-21T02:11:31.554Z,2823,15339520,17420288,214,26,15203,1,0,1,0,0,0,184,0,0
93,2026-08-21T02:12:01.910Z,2854,15405056,17420288,217,27,15438,1,0,1,0,0,0,186,0,0
94,2026-08-21T02:12:32.309Z,2884,15380480,17420288,217,27,15594,1,0,1,0,0,0,188,0,0
95,2026-08-21T02:13:02.656Z,2914,15343616,17420288,217,27,15719,1,0,1,0,0,0,190,0,0
96,2026-08-21T02:13:33.012Z,2945,15208448,17420288,214,26,15859,1,0,1,0,0,0,192,0,0
97,2026-08-21T02:14:03.395Z,2975,15409152,17420288,220,28,16031,1,0,1,0,0,0,194,0,0
98,2026-08-21T02:14:33.975Z,3006,15249408,17420288,214,26,16156,1,0,1,0,0,0,196,0,0
99,2026-08-21T02:15:04.313Z,3036,15253504,17420288,214,26,16266,1,0,1,0,0,0,198,0,0
100,2026-08-21T02:15:34.691Z,3066,15241216,17420288,214,26,16453,1,0,1,0,0,0,200,0,0
101,2026-08-21T02:16:05.081Z,3097,15286272,17420288,217,27,16594,1,0,1,0,0,0,202,0,0
102,2026-08-21T02:16:35.434Z,3127,15245312,17420288,214,26,16797,1,0,1,0,0,0,204,0,0
103,2026-08-21T02:17:05.773Z,3157,15155200,17420288,211,25,16922,1,0,1,0,0,0,206,0,0
104,2026-08-21T02:17:36.146Z,3188,15196160,17420288,214,26,17047,1,0,1,0,0,0,208,0,0
105,2026-08-21T02:18:06.474Z,3218,15171584,17420288,214,26,17203,1,0,1,0,0,0,210,0,0
106,2026-08-21T02:18:36.815Z,3249,15495168,17420288,223,29,17281,1,0,1,0,0,0,212,0,0
107,2026-08-21T02:19:07.187Z,3279,15196160,17420288,214,26,17453,1,0,1,0,0,0,214,0,0
108,2026-08-21T02:19:37.537Z,3309,15499264,17420288,217,27,17594,1,0,1,0,0,0,216,0,0
109,2026-08-21T02:20:07.903Z,3340,15126528,17420288,214,26,17750,1,0,1,0,0,0,218,0,0
110,2026-08-21T02:20:38.297Z,3370,15306752,17420288,214,26,17844,1,0,1,0,0,0,220,0,0
111,2026-08-21T02:21:08.948Z,3401,15200256,17420288,217,27,17984,2,1,1,0,0,0,222,0,0
112,2026-08-21T02:21:39.286Z,3431,15421440,17420288,214,26,18172,1,0,1,0,0,0,224,0,0
113,2026-08-21T02:22:09.718Z,3461,15261696,17420288,211,25,18312,1,0,1,0,0,0,226,0,0
114,2026-08-21T02:22:40.105Z,3492,15257600,17420288,214,26,18453,1,0,1,0,0,0,228,0,0
115,2026-08-21T02:23:10.488Z,3522,15462400,17420288,220,28,18672,1,0,1,0,0,0,230,0,0
116,2026-08-21T02:23:40.943Z,3553,15400960,17420288,214,26,18828,1,0,1,0,0,0,232,0,0
117,2026-08-21T02:24:11.382Z,3583,15257600,17420288,214,26,19078,1,0,1,0,0,0,234,0,0
118,2026-08-21T02:24:41.782Z,3613,15691776,17420288,223,29,19297,1,0,1,0,0,0,236,0,0
119,2026-08-21T02:25:12.633Z,3644,19394560,19599360,355,73,19672,1,0,1,0,0,0,238,0,0
120,2026-08-21T02:25:43.172Z,3675,15822848,19599360,223,29,19969,1,0,1,0,0,0,240,0,0
121,2026-08-21T02:26:13.762Z,3705,15638528,19599360,220,28,20328,1,0,1,0,0,0,242,0,0
122,2026-08-21T02:26:44.260Z,3736,15794176,19599360,217,27,20641,1,0,1,0,0,0,244,0,0
123,2026-08-21T02:27:15.087Z,3767,20160512,20324352,379,81,20875,3,2,1,0,0,0,246,0,0
124,2026-08-21T02:27:46.607Z,3798,18640896,20324352,319,61,21188,1,0,1,0,0,0,248,0,0
125,2026-08-21T02:28:19.313Z,3831,16027648,20324352,235,33,21578,1,0,1,0,0,0,250,0,0
126,2026-08-21T02:28:49.868Z,3862,15765504,20324352,214,26,21766,1,0,1,0,0,0,252,0,0
127,2026-08-21T02:29:20.342Z,3892,15634432,20324352,217,27,22062,1,0,1,0,0,0,254,0,0
128,2026-08-21T02:29:50.812Z,3923,15691776,20324352,211,25,22203,1,0,1,0,0,0,256,0,0
129,2026-08-21T02:30:21.249Z,3953,15646720,20324352,214,26,22297,1,0,1,0,0,0,258,0,0
130,2026-08-21T02:30:51.987Z,3984,43728896,43728896,1150,352,22469,1,0,1,0,0,0,260,0,0
131,2026-08-21T02:31:22.893Z,4015,38510592,44240896,952,272,22797,1,0,1,0,0,0,262,0,0
132,2026-08-21T02:31:53.670Z,4045,16756736,44240896,214,26,23062,1,0,1,0,0,0,264,0,0
133,2026-08-21T02:32:24.243Z,4076,16453632,44240896,217,27,23297,1,0,1,0,0,0,266,0,0
134,2026-08-21T02:32:54.754Z,4106,16297984,44240896,214,26,23453,1,0,1,0,0,0,268,0,0
135,2026-08-21T02:33:25.347Z,4137,17485824,44240896,253,39,23719,1,0,1,0,0,0,270,0,0
136,2026-08-21T02:33:56.933Z,4169,16465920,44240896,217,27,23906,1,0,1,0,0,0,272,0,0
137,2026-08-21T02:34:39.334Z,4211,15806464,44240896,205,23,24062,1,0,1,0,0,0,274,0,0
138,2026-08-21T02:35:21.468Z,4253,15749120,44240896,202,22,24234,1,0,1,0,0,0,276,0,0
139,2026-08-21T02:36:02.071Z,4294,15794176,44240896,202,22,24484,1,0,1,0,0,0,278,0,0
140,2026-08-21T02:36:32.552Z,4324,16216064,44240896,211,25,24734,2,1,1,0,0,0,280,0,0
141,2026-08-21T02:37:02.995Z,4355,16175104,44240896,214,26,24938,1,0,1,0,0,0,282,0,0
142,2026-08-21T02:37:33.478Z,4385,16326656,44240896,217,27,25047,1,0,1,0,0,0,284,0,0
143,2026-08-21T02:38:03.918Z,4416,16138240,44240896,214,26,25156,1,0,1,0,0,0,286,0,0
144,2026-08-21T02:38:34.299Z,4446,16760832,44240896,214,26,25281,1,0,1,0,0,0,288,0,0
145,2026-08-21T02:39:04.688Z,4476,16248832,44240896,217,27,25438,1,0,1,0,0,0,290,0,0
146,2026-08-21T02:39:35.037Z,4507,16699392,44240896,214,26,25609,1,0,1,0,0,0,292,0,0
147,2026-08-21T02:40:05.390Z,4537,16134144,44240896,214,26,25750,1,0,1,0,0,0,294,0,0
148,2026-08-21T02:40:35.752Z,4567,16048128,44240896,211,25,25906,1,0,1,0,0,0,296,0,0
149,2026-08-21T02:41:06.106Z,4598,16195584,44240896,214,26,26078,1,0,1,0,0,0,298,0,0
150,2026-08-21T02:41:36.511Z,4628,16248832,44240896,214,26,26234,1,0,1,0,0,0,300,0,0
151,2026-08-21T02:42:06.878Z,4659,16203776,44240896,217,27,26391,1,0,1,0,0,0,302,0,0
152,2026-08-21T02:42:37.283Z,4689,16191488,44240896,214,26,26516,1,0,1,0,0,0,304,0,0
153,2026-08-21T02:43:07.701Z,4719,16113664,44240896,211,25,26688,1,0,1,0,0,0,306,0,0
154,2026-08-21T02:43:38.072Z,4750,16293888,44240896,214,26,26875,1,0,1,0,0,0,308,0,0
155,2026-08-21T02:44:08.401Z,4780,16064512,44240896,214,26,26969,1,0,1,0,0,0,310,0,0
156,2026-08-21T02:44:38.770Z,4810,16588800,44240896,211,25,27141,1,0,1,0,0,0,312,0,0
157,2026-08-21T02:45:09.134Z,4841,16338944,44240896,217,27,27312,1,0,1,0,0,0,314,0,0
158,2026-08-21T02:45:39.539Z,4871,16953344,44240896,220,28,27453,1,0,1,0,0,0,316,0,0
159,2026-08-21T02:46:09.932Z,4902,16113664,44240896,211,25,27609,2,1,1,0,0,0,318,0,0
160,2026-08-21T02:46:40.371Z,4932,16211968,44240896,211,25,27734,1,0,1,0,0,0,320,0,0
161,2026-08-21T02:47:10.776Z,4962,16465920,44240896,226,30,27844,1,0,1,0,0,0,322,0,0
162,2026-08-21T02:47:41.217Z,4993,16818176,44240896,214,26,27969,1,0,1,0,0,0,324,0,0
163,2026-08-21T02:48:11.644Z,5023,16281600,44240896,217,27,28141,1,0,1,0,0,0,326,0,0
164,2026-08-21T02:48:43.146Z,5055,16355328,44240896,217,27,28266,1,0,1,0,0,0,328,0,0
165,2026-08-21T02:49:15.750Z,5087,16334848,44240896,217,27,28312,1,0,1,0,0,0,330,0,0
166,2026-08-21T02:49:55.334Z,5127,16928768,44240896,235,33,28531,1,0,1,0,0,0,332,0,0
167,2026-08-21T02:50:36.288Z,5168,15880192,44240896,202,22,28719,1,0,1,0,0,0,334,0,0
168,2026-08-21T02:51:17.841Z,5210,15921152,44240896,202,22,29031,1,0,1,0,0,0,336,0,0
169,2026-08-21T02:51:48.318Z,5240,16637952,44240896,217,28,29188,1,0,1,0,0,0,338,0,0
170,2026-08-21T02:52:18.721Z,5270,16842752,44240896,220,29,29328,1,0,1,0,0,0,340,0,0
171,2026-08-21T02:52:49.312Z,5301,17604608,44240896,223,30,29484,1,0,1,0,0,0,342,0,0
172,2026-08-21T02:53:19.663Z,5331,16871424,44240896,217,28,29703,1,0,1,0,0,0,344,0,0
173,2026-08-21T02:53:50.058Z,5362,16736256,44240896,211,25,29906,1,0,1,0,0,0,346,0,0
174,2026-08-21T02:54:20.384Z,5392,17571840,44240896,220,28,30062,1,0,1,0,0,0,348,0,0
175,2026-08-21T02:54:50.758Z,5422,17510400,44240896,214,26,30250,1,0,1,0,0,0,350,0,0
176,2026-08-21T02:55:21.127Z,5453,16707584,44240896,214,26,30438,1,0,1,0,0,0,352,0,0
177,2026-08-21T02:55:51.505Z,5483,16826368,44240896,214,26,30594,1,0,1,0,0,0,354,0,0
178,2026-08-21T02:56:21.884Z,5514,17440768,44240896,217,27,30781,1,0,1,0,0,0,356,0,0
179,2026-08-21T02:56:52.549Z,5544,21635072,44240896,385,83,31078,1,0,1,0,0,0,358,0,0
180,2026-08-21T02:57:23.286Z,5575,18649088,44240896,280,48,31500,1,0,1,0,0,0,360,0,0
181,2026-08-21T02:57:53.817Z,5605,17412096,44240896,217,27,31828,1,0,1,0,0,0,362,0,0
182,2026-08-21T02:58:24.326Z,5636,16850944,44240896,217,27,32031,1,0,1,0,0,0,364,0,0
183,2026-08-21T02:58:54.914Z,5667,16764928,44240896,214,26,32203,1,0,1,0,0,0,366,0,0
184,2026-08-21T02:59:25.413Z,5697,16740352,44240896,217,27,32406,1,0,1,0,0,0,368,0,0
185,2026-08-21T02:59:55.857Z,5728,17580032,44240896,220,28,32562,1,0,1,0,0,0,370,0,0
186,2026-08-21T03:00:26.273Z,5758,16740352,44240896,211,25,32750,1,0,1,0,0,0,372,0,0
187,2026-08-21T03:00:56.707Z,5788,16662528,44240896,217,27,32891,2,1,1,0,0,0,374,0,0
188,2026-08-21T03:01:27.184Z,5819,17518592,44240896,217,27,33062,1,0,1,0,0,0,376,0,0
189,2026-08-21T03:01:57.615Z,5849,16801792,44240896,214,26,33188,1,0,1,0,0,0,378,0,0
190,2026-08-21T03:02:28.060Z,5880,16965632,44240896,223,29,33391,1,0,1,0,0,0,380,0,0
191,2026-08-21T03:02:58.428Z,5910,17367040,44240896,214,26,33562,1,0,1,0,0,0,382,0,0
192,2026-08-21T03:03:28.719Z,5940,16535552,44240896,214,26,33672,1,0,1,0,0,0,384,0,0
193,2026-08-21T03:03:59.027Z,5971,16646144,44240896,214,26,33875,1,0,1,0,0,0,386,0,0
194,2026-08-21T03:04:29.338Z,6001,16580608,44240896,214,26,34062,1,0,1,0,0,0,388,0,0
195,2026-08-21T03:04:59.656Z,6031,17321984,44240896,214,26,34203,1,0,1,0,0,0,390,0,0
196,2026-08-21T03:05:30.133Z,6062,16666624,44240896,214,26,34328,1,0,1,0,0,0,392,0,0
197,2026-08-21T03:06:00.589Z,6092,16384000,44240896,211,25,34422,1,0,1,0,0,0,394,0,0
198,2026-08-21T03:06:31.123Z,6123,17444864,44240896,214,26,34578,1,0,1,0,0,0,396,0,0
199,2026-08-21T03:07:01.643Z,6153,16855040,44240896,220,32,34797,2,1,1,0,0,0,398,0,0
200,2026-08-21T03:07:32.136Z,6184,17465344,44240896,211,29,34984,1,0,1,0,0,0,400,0,0
201,2026-08-21T03:08:02.611Z,6214,17637376,44240896,217,31,35203,1,0,1,0,0,0,402,0,0
202,2026-08-21T03:08:33.058Z,6245,16609280,44240896,214,26,35406,1,0,1,0,0,0,404,0,0
203,2026-08-21T03:09:03.512Z,6275,17420288,44240896,214,26,35531,1,0,1,0,0,0,406,0,0
204,2026-08-21T03:09:33.933Z,6306,16838656,44240896,220,28,35750,1,0,1,0,0,0,408,0,0
205,2026-08-21T03:10:04.509Z,6336,17588224,44240896,220,28,35844,1,0,1,0,0,0,410,0,0
206,2026-08-21T03:10:35.068Z,6367,16781312,44240896,214,26,35938,1,0,1,0,0,0,412,0,0
207,2026-08-21T03:11:05.858Z,6398,16789504,44240896,220,28,36141,1,0,1,0,0,0,414,0,0
208,2026-08-21T03:11:37.273Z,6429,17707008,44240896,223,29,36359,1,0,1,0,0,0,416,0,0
209,2026-08-21T03:12:20.581Z,6472,17125376,44240896,202,22,36484,1,0,1,0,0,0,418,0,0
210,2026-08-21T03:13:03.264Z,6515,17133568,44240896,202,22,36656,1,0,1,0,0,0,420,0,0
211,2026-08-21T03:13:45.375Z,6557,17137664,44240896,202,22,36859,1,0,1,0,0,0,422,0,0
212,2026-08-21T03:14:15.841Z,6587,17743872,44240896,223,29,37016,1,0,1,0,0,0,424,0,0
213,2026-08-21T03:14:46.292Z,6618,16650240,44240896,214,26,37188,1,0,1,0,0,0,426,0,0
214,2026-08-21T03:15:16.948Z,6649,17514496,44240896,220,28,37328,1,0,1,0,0,0,428,0,0
215,2026-08-21T03:15:47.588Z,6679,17379328,44240896,214,26,37469,1,0,1,0,0,0,430,0,0
216,2026-08-21T03:16:18.237Z,6710,17723392,44240896,220,28,37641,1,0,1,0,0,0,432,0,0
217,2026-08-21T03:16:48.932Z,6741,17567744,44240896,214,26,37781,1,0,1,0,0,0,434,0,0
218,2026-08-21T03:17:19.423Z,6771,16838656,44240896,223,29,37969,1,0,1,0,0,0,436,0,0
219,2026-08-21T03:17:50.106Z,6802,17592320,44240896,217,27,38172,1,0,1,0,0,0,438,0,0
220,2026-08-21T03:18:21.793Z,6833,17571840,44240896,214,26,38422,1,0,1,0,0,0,440,0,0
221,2026-08-21T03:19:02.977Z,6875,16035840,44240896,202,22,38609,1,0,1,0,0,0,442,0,0
222,2026-08-21T03:19:43.881Z,6916,17018880,44240896,202,22,38734,1,0,1,0,0,0,444,0,0
223,2026-08-21T03:20:23.221Z,6955,17539072,44240896,214,26,38875,1,0,1,0,0,0,446,0,0
224,2026-08-21T03:20:53.675Z,6985,16633856,44240896,214,26,39094,1,0,1,0,0,0,448,0,0
225,2026-08-21T03:21:24.149Z,7016,16670720,44240896,220,28,39266,1,0,1,0,0,0,450,0,0
226,2026-08-21T03:21:54.637Z,7046,17494016,44240896,214,26,39500,1,0,1,0,0,0,452,0,0
227,2026-08-21T03:22:25.084Z,7077,17600512,44240896,217,27,39641,1,0,1,0,0,0,454,0,0
228,2026-08-21T03:22:55.546Z,7107,17813504,44240896,220,28,39844,1,0,1,0,0,0,456,0,0
229,2026-08-21T03:23:25.924Z,7138,16609280,44240896,214,26,40141,1,0,1,0,0,0,458,0,0
230,2026-08-21T03:23:56.316Z,7168,17592320,44240896,214,26,40344,1,0,1,0,0,0,460,0,0
231,2026-08-21T03:24:26.729Z,7198,16539648,44240896,214,26,40484,1,0,1,0,0,0,462,0,0
232,2026-08-21T03:24:57.159Z,7229,16883712,44240896,214,26,40703,1,0,1,0,0,0,464,0,0
233,2026-08-21T03:25:27.995Z,7260,24870912,44240896,499,121,40906,1,0,1,0,0,0,466,0,0
234,2026-08-21T03:25:59.487Z,7291,20328448,44240896,298,54,41078,1,0,1,0,0,0,468,0,0
235,2026-08-21T03:26:41.847Z,7333,17387520,44240896,202,22,41281,1,0,1,0,0,0,470,0,0
236,2026-08-21T03:27:23.665Z,7375,16363520,44240896,202,22,41359,1,0,1,0,0,0,472,0,0
237,2026-08-21T03:28:04.411Z,7416,17387520,44240896,202,22,41516,1,0,1,0,0,0,474,0,0
238,2026-08-21T03:28:35.141Z,7447,17711104,44240896,214,26,41609,1,0,1,0,0,0,476,0,0
239,2026-08-21T03:29:06.627Z,7478,16789504,44240896,217,27,41812,1,0,1,0,0,0,478,0,0
240,2026-08-21T03:29:50.030Z,7522,17309696,44240896,202,22,41875,1,0,1,0,0,0,480,0,0
241,2026-08-21T03:30:44.597Z,7576,16363520,44240896,202,22,42031,1,0,1,0,0,0,482,0,0
242,2026-08-21T03:31:27.333Z,7619,16240640,44240896,202,22,42156,1,0,1,0,0,0,484,0,0
243,2026-08-21T03:31:57.682Z,7649,17838080,44240896,214,26,42281,1,0,1,0,0,0,486,0,0
244,2026-08-21T03:32:28.079Z,7680,17940480,44240896,214,26,42406,1,0,1,0,0,0,488,0,0
245,2026-08-21T03:32:58.454Z,7710,17932288,44240896,214,26,42500,1,0,1,0,0,0,490,0,0
246,2026-08-21T03:33:28.851Z,7740,17084416,44240896,217,27,42594,2,1,1,0,0,0,492,0,0
247,2026-08-21T03:33:59.269Z,7771,17907712,44240896,211,25,42766,1,0,1,0,0,0,494,0,0
248,2026-08-21T03:34:29.742Z,7801,17997824,44240896,214,26,42922,1,0,1,0,0,0,496,0,0
249,2026-08-21T03:35:00.107Z,7832,16920576,44240896,214,26,43109,1,0,1,0,0,0,498,0,0
250,2026-08-21T03:35:30.500Z,7862,18067456,44240896,214,26,43234,1,0,1,0,0,0,500,0,0
