sample,iso,elapsed_s,rss_bytes,peak_rss_bytes,handles,threads,cpu_ms,tcp_total,tcp_established,tcp_listen,tcp_close_wait,tcp_time_wait,tcp_other,leech_completed,leech_failed,churn_runs
124,2026-08-24T02:45:15.983Z,764,31191040,34471936,266,43,56703,3,2,1,0,0,0,496,0,0
125,2026-08-24T02:45:21.416Z,769,31289344,34529280,266,43,57125,3,2,1,0,0,0,500,0,0
126,2026-08-24T02:45:26.860Z,775,31006720,34541568,266,43,57609,3,2,1,0,0,0,504,0,0
127,2026-08-24T02:45:32.301Z,780,30887936,34557952,266,43,58016,3,2,1,0,0,0,508,0,0
128,2026-08-24T02:45:37.692Z,785,31301632,34557952,266,43,58359,3,2,1,0,0,0,512,0,0
129,2026-08-24T02:45:43.102Z,791,31358976,34557952,266,43,58812,3,2,1,0,0,0,516,0,0
130,2026-08-24T02:45:48.506Z,796,31162368,34557952,266,43,59203,3,2,1,0,0,0,520,0,0
131,2026-08-24T02:45:53.949Z,802,30961664,34557952,266,43,59625,3,2,1,0,0,0,524,0,0
132,2026-08-24T02:45:59.382Z,807,30957568,34557952,266,43,60000,3,2,1,0,0,0,528,0,0
133,2026-08-24T02:46:04.808Z,813,31379456,34557952,266,43,60422,4,3,1,0,0,0,532,0,0
134,2026-08-24T02:46:10.226Z,818,30904320,34557952,266,43,60953,3,2,1,0,0,0,536,0,0
135,2026-08-24T02:46:15.649Z,823,30928896,34557952,266,43,61438,3,2,1,0,0,0,540,0,0
136,2026-08-24T02:46:21.118Z,829,30810112,34557952,266,43,61969,3,2,1,0,0,0,544,0,0
137,2026-08-24T02:46:26.585Z,834,34508800,34557952,266,43,62406,3,2,1,0,0,0,548,0,0
138,2026-08-24T02:46:32.059Z,840,31469568,35078144,266,43,62938,3,2,1,0,0,0,552,0,0
