sample,iso,elapsed_s,rss_bytes,peak_rss_bytes,handles,threads,cpu_ms,tcp_total,tcp_established,tcp_listen,tcp_close_wait,tcp_time_wait,tcp_other,leech_completed,leech_failed,churn_runs
25,2026-08-20T16:05:34.337Z,768,16281600,16580608,213,26,3953,1,0,1,0,0,0,50,0,0
26,2026-08-20T16:06:04.962Z,799,16338944,16580608,213,26,4156,1,0,1,0,0,0,52,0,0
27,2026-08-20T16:06:35.631Z,829,16478208,16580608,216,27,4328,2,1,1,0,0,0,54,0,0
28,2026-08-20T16:07:06.036Z,860,16683008,16805888,213,27,4469,2,1,1,0,0,0,56,0,0
29,2026-08-20T16:07:36.506Z,890,16785408,16887808,213,27,4625,1,0,1,0,0,0,58,0,0
30,2026-08-20T16:08:06.883Z,920,16916480,17031168,216,28,4812,1,0,1,0,0,0,60,0,0
31,2026-08-20T16:08:37.264Z,951,17027072,17129472,219,28,4969,1,0,1,0,0,0,62,0,0
32,2026-08-20T16:09:07.625Z,981,17190912,17293312,222,29,5047,1,0,1,0,0,0,64,0,0
33,2026-08-20T16:09:38.073Z,1012,16998400,17293312,216,27,5188,1,0,1,0,0,0,66,0,0
34,2026-08-20T16:10:08.460Z,1042,16924672,17293312,213,26,5375,1,0,1,0,0,0,68,0,0
35,2026-08-20T16:10:38.857Z,1072,16961536,17293312,213,26,5578,1,0,1,0,0,0,70,0,0
36,2026-08-20T16:11:09.225Z,1103,17043456,17293312,216,27,5797,1,0,1,0,0,0,72,0,0
37,2026-08-20T16:11:39.671Z,1133,16928768,17293312,213,26,5938,1,0,1,0,0,0,74,0,0
38,2026-08-20T16:12:10.000Z,1164,17055744,17293312,216,27,6141,1,0,1,0,0,0,76,0,0
39,2026-08-20T16:12:40.388Z,1194,16969728,17293312,213,26,6250,1,0,1,0,0,0,78,0,0
40,2026-08-20T16:13:10.750Z,1224,16977920,17293312,213,26,6453,1,0,1,0,0,0,80,0,0
41,2026-08-20T16:13:42.274Z,1256,17195008,17309696,219,28,6641,1,0,1,0,0,0,82,0,0
42,2026-08-20T16:14:13.688Z,1287,16945152,17342464,210,25,6703,1,0,1,0,0,0,84,0,0
43,2026-08-20T16:14:45.446Z,1319,17227776,17342464,219,28,6906,1,0,1,0,0,0,86,0,0
44,2026-08-20T16:15:17.221Z,1351,17178624,17375232,216,27,7078,1,0,1,0,0,0,88,0,0
45,2026-08-20T16:15:47.926Z,1382,17313792,17448960,222,29,7203,1,0,1,0,0,0,90,0,0
46,2026-08-20T16:16:18.602Z,1412,17080320,17448960,213,26,7266,1,0,1,0,0,0,92,0,0
47,2026-08-20T16:16:49.071Z,1443,17154048,17448960,216,27,7453,1,0,1,0,0,0,94,0,0
48,2026-08-20T16:17:19.458Z,1473,17166336,17448960,216,27,7625,1,0,1,0,0,0,96,0,0
49,2026-08-20T16:17:49.870Z,1503,17072128,17448960,213,26,7781,2,1,1,0,0,0,98,0,0
50,2026-08-20T16:18:20.249Z,1534,17174528,17448960,216,27,7891,1,0,1,0,0,0,100,0,0
51,2026-08-20T16:18:50.737Z,1564,17178624,17448960,216,27,8031,2,1,1,0,0,0,102,0,0
52,2026-08-20T16:19:21.114Z,1595,17244160,17448960,216,27,8172,1,0,1,0,0,0,104,0,0
53,2026-08-20T16:19:51.499Z,1625,17100800,17448960,213,26,8438,1,0,1,0,0,0,106,0,0
54,2026-08-20T16:20:21.894Z,1655,17453056,17571840,222,29,8531,1,0,1,0,0,0,108,0,0
55,2026-08-20T16:20:52.373Z,1686,17170432,17571840,213,26,8656,1,0,1,0,0,0,110,0,0
56,2026-08-20T16:21:22.743Z,1716,17276928,17571840,216,27,8766,1,0,1,0,0,0,112,0,0
57,2026-08-20T16:21:53.120Z,1747,17084416,17571840,210,25,8953,1,0,1,0,0,0,114,0,0
58,2026-08-20T16:22:23.481Z,1777,17182720,17571840,213,26,9094,1,0,1,0,0,0,116,0,0
59,2026-08-20T16:22:55.014Z,1809,17162240,17571840,213,26,9172,1,0,1,0,0,0,118,0,0
60,2026-08-20T16:23:26.521Z,1840,17231872,17571840,216,27,9359,1,0,1,0,0,0,120,0,0
61,2026-08-20T16:23:58.998Z,1873,17330176,17571840,219,28,9484,1,0,1,0,0,0,122,0,0
62,2026-08-20T16:24:32.433Z,1906,17387520,17571840,219,28,9594,1,0,1,0,0,0,124,0,0
63,2026-08-20T16:25:14.718Z,1948,16879616,17571840,201,22,9781,1,0,1,0,0,0,126,0,0
64,2026-08-20T16:25:56.317Z,1990,18345984,18743296,249,38,10000,1,0,1,0,0,0,128,0,0
65,2026-08-20T16:26:37.055Z,2031,17174528,18743296,210,25,10125,1,0,1,0,0,0,130,0,0
66,2026-08-20T16:27:07.436Z,2061,17436672,18743296,219,28,10203,1,0,1,0,0,0,132,0,0
67,2026-08-20T16:27:37.819Z,2091,17702912,18743296,228,31,10328,1,0,1,0,0,0,134,0,0
68,2026-08-20T16:28:08.193Z,2122,17248256,18743296,213,26,10406,1,0,1,0,0,0,136,0,0
69,2026-08-20T16:28:38.571Z,2152,17272832,18743296,213,26,10547,1,0,1,0,0,0,138,0,0
70,2026-08-20T16:29:08.952Z,2183,17272832,18743296,213,26,10734,1,0,1,0,0,0,140,0,0
71,2026-08-20T16:29:39.372Z,2213,17354752,18743296,216,27,10828,2,1,1,0,0,0,142,0,0
72,2026-08-20T16:30:10.747Z,2244,17436672,18743296,219,28,10906,1,0,1,0,0,0,144,0,0
73,2026-08-20T16:30:42.169Z,2276,17395712,18743296,219,28,11062,1,0,1,0,0,0,146,0,0
74,2026-08-20T16:31:13.676Z,2307,17305600,18743296,213,26,11250,1,0,1,0,0,0,148,0,0
75,2026-08-20T16:31:45.060Z,2339,17252352,18743296,213,26,11406,1,0,1,0,0,0,150,0,0
76,2026-08-20T16:32:15.498Z,2369,17256448,18743296,213,26,11562,1,0,1,0,0,0,152,0,0
77,2026-08-20T16:32:45.869Z,2399,17346560,18743296,216,27,11766,1,0,1,0,0,0,154,0,0
78,2026-08-20T16:33:16.248Z,2430,17387520,18743296,216,27,12000,1,0,1,0,0,0,156,0,0
79,2026-08-20T16:33:46.640Z,2460,17567744,18743296,216,27,12172,1,0,1,0,0,0,158,0,0
80,2026-08-20T16:34:18.077Z,2492,17358848,18743296,213,26,12281,1,0,1,0,0,0,160,0,0
81,2026-08-20T16:35:00.345Z,2534,17010688,18743296,201,22,12406,1,0,1,0,0,0,162,0,0
82,2026-08-20T16:35:43.256Z,2577,17027072,18743296,201,22,12578,1,0,1,0,0,0,164,0,0
83,2026-08-20T16:36:24.290Z,2618,17027072,18743296,201,22,12719,1,0,1,0,0,0,166,0,0
84,2026-08-20T16:36:54.675Z,2648,17375232,18743296,213,26,12891,1,0,1,0,0,0,168,0,0
85,2026-08-20T16:37:25.062Z,2679,17354752,18743296,215,26,12938,1,0,1,0,0,0,170,0,0
86,2026-08-20T16:37:55.443Z,2709,17580032,18743296,221,28,13094,1,0,1,0,0,0,172,0,0
87,2026-08-20T16:38:25.822Z,2739,17399808,18743296,215,26,13312,1,0,1,0,0,0,174,0,0
88,2026-08-20T16:38:56.217Z,2770,17440768,18743296,215,26,13438,1,0,1,0,0,0,176,0,0
89,2026-08-20T16:39:26.618Z,2800,17420288,18743296,215,26,13594,1,0,1,0,0,0,178,0,0
90,2026-08-20T16:39:57.011Z,2831,17473536,18743296,218,27,13766,1,0,1,0,0,0,180,0,0
91,2026-08-20T16:40:27.361Z,2861,17473536,18743296,218,27,13875,1,0,1,0,0,0,182,0,0
92,2026-08-20T16:40:57.771Z,2891,17395712,18743296,215,26,13969,1,0,1,0,0,0,184,0,0
93,2026-08-20T16:41:28.157Z,2922,17285120,18743296,212,25,14109,1,0,1,0,0,0,186,0,0
94,2026-08-20T16:41:58.521Z,2952,17494016,18743296,218,27,14297,1,0,1,0,0,0,188,0,0
95,2026-08-20T16:42:28.875Z,2982,17473536,18743296,215,26,14391,1,0,1,0,0,0,190,0,0
96,2026-08-20T16:42:59.269Z,3013,17858560,18743296,224,29,14609,1,0,1,0,0,0,192,0,0
97,2026-08-20T16:43:29.658Z,3043,17469440,18743296,215,26,14781,1,0,1,0,0,0,194,0,0
98,2026-08-20T16:44:00.062Z,3074,17788928,18743296,221,28,14969,1,0,1,0,0,0,196,0,0
99,2026-08-20T16:44:30.426Z,3104,17608704,18743296,218,27,15125,1,0,1,0,0,0,198,0,0
100,2026-08-20T16:45:00.851Z,3134,17653760,18743296,215,26,15281,1,0,1,0,0,0,200,0,0
101,2026-08-20T16:45:31.229Z,3165,17416192,18743296,215,26,15375,1,0,1,0,0,0,202,0,0
102,2026-08-20T16:46:01.588Z,3195,17809408,18743296,218,27,15531,1,0,1,0,0,0,204,0,0
103,2026-08-20T16:46:31.968Z,3226,17649664,18743296,218,27,15672,1,0,1,0,0,0,206,0,0
104,2026-08-20T16:47:02.352Z,3256,17842176,18743296,221,28,15844,1,0,1,0,0,0,208,0,0
105,2026-08-20T16:47:32.753Z,3286,17584128,18743296,215,26,15969,1,0,1,0,0,0,210,0,0
106,2026-08-20T16:48:03.137Z,3317,17752064,18743296,215,26,16078,1,0,1,0,0,0,212,0,0
107,2026-08-20T16:48:33.507Z,3347,17956864,18743296,221,28,16203,1,0,1,0,0,0,214,0,0
108,2026-08-20T16:49:03.905Z,3377,17969152,18743296,224,29,16375,1,0,1,0,0,0,216,0,0
109,2026-08-20T16:49:34.326Z,3408,17707008,18743296,215,26,16531,1,0,1,0,0,0,218,0,0
110,2026-08-20T16:50:04.726Z,3438,17620992,18743296,215,26,16672,1,0,1,0,0,0,220,0,0
111,2026-08-20T16:50:35.121Z,3469,17752064,18743296,215,26,16828,1,0,1,0,0,0,222,0,0
112,2026-08-20T16:51:05.529Z,3499,17707008,18743296,215,26,17000,1,0,1,0,0,0,224,0,0
113,2026-08-20T16:51:35.925Z,3529,17993728,18743296,218,27,17141,1,0,1,0,0,0,226,0,0
114,2026-08-20T16:52:06.328Z,3560,17854464,18743296,218,27,17266,1,0,1,0,0,0,228,0,0
115,2026-08-20T16:52:36.701Z,3590,18505728,18743296,245,36,17375,1,0,1,0,0,0,230,0,0
116,2026-08-20T16:53:07.179Z,3621,17711104,18919424,215,26,17516,1,0,1,0,0,0,232,0,0
117,2026-08-20T16:53:37.549Z,3651,17707008,18919424,215,26,17625,1,0,1,0,0,0,234,0,0
118,2026-08-20T16:54:08.345Z,3682,17883136,18919424,221,28,17828,1,0,1,0,0,0,236,0,0
119,2026-08-20T16:54:39.789Z,3713,18055168,18919424,221,28,17938,1,0,1,0,0,0,238,0,0
120,2026-08-20T16:55:20.225Z,3754,17526784,18919424,209,24,18125,1,0,1,0,0,0,240,0,0
121,2026-08-20T16:56:01.398Z,3795,17350656,18919424,203,22,18312,1,0,1,0,0,0,242,0,0
122,2026-08-20T16:56:41.005Z,3835,17735680,18919424,218,27,18422,1,0,1,0,0,0,244,0,0
123,2026-08-20T16:57:12.395Z,3866,17870848,18919424,218,27,18656,1,0,1,0,0,0,246,0,0
124,2026-08-20T16:57:42.805Z,3896,17715200,18919424,215,26,18797,1,0,1,0,0,0,248,0,0
125,2026-08-20T16:58:13.193Z,3927,17735680,18919424,215,26,18922,1,0,1,0,0,0,250,0,0
126,2026-08-20T16:58:43.573Z,3957,18067456,18919424,221,28,19094,1,0,1,0,0,0,252,0,0
127,2026-08-20T16:59:13.973Z,3988,17993728,18919424,224,29,19266,1,0,1,0,0,0,254,0,0
128,2026-08-20T16:59:44.398Z,4018,17924096,18919424,215,26,19500,1,0,1,0,0,0,256,0,0
129,2026-08-20T17:00:14.877Z,4048,17821696,18919424,218,27,19703,1,0,1,0,0,0,258,0,0
130,2026-08-20T17:00:45.328Z,4079,17760256,18919424,218,27,19891,1,0,1,0,0,0,260,0,0
131,2026-08-20T17:01:15.690Z,4109,18055168,18919424,218,27,20078,1,0,1,0,0,0,262,0,0
132,2026-08-20T17:01:46.109Z,4140,17960960,18919424,218,27,20234,1,0,1,0,0,0,264,0,0
133,2026-08-20T17:02:16.518Z,4170,17674240,18919424,218,27,20312,1,0,1,0,0,0,266,0,0
134,2026-08-20T17:02:46.917Z,4200,17936384,18919424,218,27,20359,1,0,1,0,0,0,268,0,0
135,2026-08-20T17:03:17.285Z,4231,17760256,18919424,221,28,20469,1,0,1,0,0,0,270,0,0
136,2026-08-20T17:03:47.658Z,4261,18354176,18919424,230,31,20625,1,0,1,0,0,0,272,0,0
137,2026-08-20T17:04:18.069Z,4292,18030592,18919424,218,27,20750,1,0,1,0,0,0,274,0,0
138,2026-08-20T17:04:48.445Z,4322,18001920,18919424,215,26,20922,1,0,1,0,0,0,276,0,0
139,2026-08-20T17:05:18.814Z,4352,17874944,18919424,215,26,21109,1,0,1,0,0,0,278,0,0
140,2026-08-20T17:05:49.166Z,4383,17887232,18919424,215,26,21297,1,0,1,0,0,0,280,0,0
141,2026-08-20T17:06:19.558Z,4413,17596416,18919424,215,26,21391,1,0,1,0,0,0,282,0,0
142,2026-08-20T17:06:50.017Z,4444,17887232,18919424,215,27,21500,1,0,1,0,0,0,284,0,0
143,2026-08-20T17:07:20.418Z,4474,17801216,18919424,215,27,21688,1,0,1,0,0,0,286,0,0
144,2026-08-20T17:07:51.764Z,4505,17829888,18919424,215,27,21812,1,0,1,0,0,0,288,0,0
145,2026-08-20T17:08:33.753Z,4547,17440768,18919424,203,23,21938,1,0,1,0,0,0,290,0,0
146,2026-08-20T17:09:15.644Z,4589,17715200,18919424,203,22,22000,1,0,1,0,0,0,292,0,0
147,2026-08-20T17:09:57.607Z,4631,17424384,18919424,203,22,22203,1,0,1,0,0,0,294,0,0
148,2026-08-20T17:10:27.977Z,4662,17731584,18919424,212,25,22375,1,0,1,0,0,0,296,0,0
149,2026-08-20T17:10:58.355Z,4692,18006016,18919424,215,26,22500,1,0,1,0,0,0,298,0,0
150,2026-08-20T17:11:28.731Z,4722,18440192,18919424,233,32,22703,2,1,1,0,0,0,300,0,0
151,2026-08-20T17:11:59.285Z,4753,19374080,19374080,260,41,22938,1,0,1,0,0,0,302,0,0
152,2026-08-20T17:12:29.901Z,4783,20193280,20193280,290,51,23203,1,0,1,0,0,0,304,0,0
153,2026-08-20T17:13:00.395Z,4814,18038784,20197376,215,26,23328,1,0,1,0,0,0,306,0,0
154,2026-08-20T17:13:30.789Z,4844,18087936,20197376,215,26,23531,1,0,1,0,0,0,308,0,0
155,2026-08-20T17:14:01.212Z,4875,18161664,20197376,221,28,23719,1,0,1,0,0,0,310,0,0
156,2026-08-20T17:14:31.604Z,4905,18014208,20197376,215,26,23891,1,0,1,0,0,0,312,0,0
157,2026-08-20T17:15:02.048Z,4936,18100224,20197376,215,26,24109,1,0,1,0,0,0,314,0,0
158,2026-08-20T17:15:32.401Z,4966,18051072,20197376,215,26,24266,1,0,1,0,0,0,316,0,0
159,2026-08-20T17:16:02.800Z,4996,18034688,20197376,215,26,24344,1,0,1,0,0,0,318,0,0
160,2026-08-20T17:16:33.160Z,5027,18374656,20197376,233,32,24469,1,0,1,0,0,0,320,0,0
161,2026-08-20T17:17:03.557Z,5057,17907712,20197376,212,25,24609,1,0,1,0,0,0,322,0,0
162,2026-08-20T17:17:33.950Z,5087,18059264,20197376,212,25,24766,1,0,1,0,0,0,324,0,0
163,2026-08-20T17:18:04.399Z,5118,18075648,20197376,218,27,24938,2,1,1,0,0,0,326,0,0
164,2026-08-20T17:18:34.768Z,5148,17944576,20197376,218,27,25109,1,0,1,0,0,0,328,0,0
165,2026-08-20T17:19:05.154Z,5179,18120704,20197376,215,26,25297,1,0,1,0,0,0,330,0,0
166,2026-08-20T17:19:35.561Z,5209,18272256,20197376,218,27,25531,1,0,1,0,0,0,332,0,0
167,2026-08-20T17:20:05.955Z,5239,17993728,20197376,218,27,25719,1,0,1,0,0,0,334,0,0
168,2026-08-20T17:20:36.317Z,5270,17981440,20197376,212,25,25844,1,0,1,0,0,0,336,0,0
169,2026-08-20T17:21:06.692Z,5300,18034688,20197376,215,26,26047,1,0,1,0,0,0,338,0,0
170,2026-08-20T17:21:37.083Z,5331,17997824,20197376,218,27,26266,1,0,1,0,0,0,340,0,0
171,2026-08-20T17:22:07.486Z,5361,18063360,20197376,215,26,26406,1,0,1,0,0,0,342,0,0
172,2026-08-20T17:22:37.941Z,5391,18112512,20197376,218,27,26578,1,0,1,0,0,0,344,0,0
173,2026-08-20T17:23:08.361Z,5422,18038784,20197376,224,29,26734,1,0,1,0,0,0,346,0,0
174,2026-08-20T17:23:39.853Z,5453,17735680,20197376,215,26,26938,1,0,1,0,0,0,348,0,0
175,2026-08-20T17:24:11.568Z,5485,17932288,20197376,215,26,27062,1,0,1,0,0,0,350,0,0
176,2026-08-20T17:24:44.557Z,5518,17788928,20197376,212,25,27219,1,0,1,0,0,0,352,0,0
177,2026-08-20T17:25:16.599Z,5550,17842176,20197376,215,26,27469,1,0,1,0,0,0,354,0,0
178,2026-08-20T17:25:49.316Z,5583,17899520,20197376,224,29,27688,1,0,1,0,0,0,356,0,0
179,2026-08-20T17:26:31.146Z,5625,17625088,20197376,206,23,27891,1,0,1,0,0,0,358,0,0
180,2026-08-20T17:27:12.340Z,5666,17870848,20197376,212,25,28062,1,0,1,0,0,0,360,0,0
181,2026-08-20T17:27:52.245Z,5706,17866752,20197376,218,27,28375,1,0,1,0,0,0,362,0,0
182,2026-08-20T17:28:23.574Z,5737,17895424,20197376,215,26,28500,1,0,1,0,0,0,364,0,0
183,2026-08-20T17:29:05.088Z,5779,17739776,20197376,209,24,28594,1,0,1,0,0,0,366,0,0
184,2026-08-20T17:29:47.193Z,5821,17461248,20197376,203,22,28750,1,0,1,0,0,0,368,0,0
185,2026-08-20T17:30:29.262Z,5863,17575936,20197376,203,22,28953,1,0,1,0,0,0,370,0,0
186,2026-08-20T17:30:59.644Z,5893,18096128,20197376,218,27,29047,1,0,1,0,0,0,372,0,0
187,2026-08-20T17:31:30.050Z,5924,18001920,20197376,218,27,29250,1,0,1,0,0,0,374,0,0
188,2026-08-20T17:32:00.462Z,5954,17858560,20197376,215,26,29359,1,0,1,0,0,0,376,0,0
189,2026-08-20T17:32:30.880Z,5984,18001920,20197376,215,26,29484,1,0,1,0,0,0,378,0,0
190,2026-08-20T17:33:01.383Z,6015,18198528,20197376,224,29,29719,1,0,1,0,0,0,380,0,0
191,2026-08-20T17:33:31.785Z,6045,17756160,20197376,218,27,29859,1,0,1,0,0,0,382,0,0
192,2026-08-20T17:34:02.175Z,6076,17932288,20197376,215,26,30031,1,0,1,0,0,0,384,0,0
193,2026-08-20T17:34:32.586Z,6106,17940480,20197376,215,26,30172,1,0,1,0,0,0,386,0,0
194,2026-08-20T17:35:03.000Z,6137,18239488,20197376,224,29,30312,1,0,1,0,0,0,388,0,0
195,2026-08-20T17:35:33.363Z,6167,17989632,20197376,215,26,30453,1,0,1,0,0,0,390,0,0
196,2026-08-20T17:36:04.798Z,6198,18018304,20197376,215,26,30656,1,0,1,0,0,0,392,0,0
197,2026-08-20T17:36:36.236Z,6230,18055168,20197376,215,26,30797,1,0,1,0,0,0,394,0,0
198,2026-08-20T17:37:07.717Z,6261,17973248,20197376,215,26,30922,1,0,1,0,0,0,396,0,0
199,2026-08-20T17:37:40.318Z,6294,18059264,20197376,218,27,31062,1,0,1,0,0,0,398,0,0
200,2026-08-20T17:38:21.179Z,6335,17891328,20197376,218,27,31203,1,0,1,0,0,0,400,0,0
201,2026-08-20T17:39:02.150Z,6376,17645568,20197376,206,23,31391,1,0,1,0,0,0,402,0,0
202,2026-08-20T17:39:41.897Z,6415,17756160,20197376,215,26,31547,1,0,1,0,0,0,404,0,0
203,2026-08-20T17:40:12.350Z,6446,17981440,20197376,218,27,31672,1,0,1,0,0,0,406,0,0
204,2026-08-20T17:40:42.753Z,6476,18046976,20197376,215,26,31812,1,0,1,0,0,0,408,0,0
205,2026-08-20T17:41:13.121Z,6507,17891328,20197376,215,26,31891,1,0,1,0,0,0,410,0,0
206,2026-08-20T17:41:43.493Z,6537,18124800,20197376,218,27,32016,1,0,1,0,0,0,412,0,0
207,2026-08-20T17:42:13.903Z,6567,18034688,20197376,215,26,32188,1,0,1,0,0,0,414,0,0
208,2026-08-20T17:42:44.283Z,6598,17854464,20197376,215,26,32297,1,0,1,0,0,0,416,0,0
209,2026-08-20T17:43:14.697Z,6628,18857984,20197376,218,27,32453,1,0,1,0,0,0,418,0,0
210,2026-08-20T17:43:45.088Z,6659,17829888,20197376,212,25,32719,1,0,1,0,0,0,420,0,0
211,2026-08-20T17:44:15.709Z,6689,20287488,20287488,266,43,32969,2,1,1,0,0,0,422,0,0
212,2026-08-20T17:44:47.167Z,6721,18862080,20307968,215,26,33188,1,0,1,0,0,0,424,0,0
213,2026-08-20T17:45:28.164Z,6762,17498112,20307968,203,22,33359,1,0,1,0,0,0,426,0,0
214,2026-08-20T17:46:08.928Z,6802,17817600,20307968,206,23,33562,1,0,1,0,0,0,428,0,0
215,2026-08-20T17:46:48.888Z,6842,19111936,20307968,218,27,33719,1,0,1,0,0,0,430,0,0
216,2026-08-20T17:47:19.270Z,6873,17993728,20307968,215,26,33797,1,0,1,0,0,0,432,0,0
217,2026-08-20T17:47:49.642Z,6903,17973248,20307968,212,25,33875,1,0,1,0,0,0,434,0,0
218,2026-08-20T17:48:20.003Z,6934,18124800,20307968,215,26,33984,1,0,1,0,0,0,436,0,0
219,2026-08-20T17:48:50.636Z,6964,21168128,21168128,323,62,34203,2,1,1,0,0,0,438,0,0
220,2026-08-20T17:49:21.094Z,6995,20115456,21413888,278,47,34359,1,0,1,0,0,0,440,0,0
221,2026-08-20T17:49:51.461Z,7025,17899520,21413888,212,25,34438,1,0,1,0,0,0,442,0,0
222,2026-08-20T17:50:21.829Z,7055,18161664,21413888,215,26,34562,1,0,1,0,0,0,444,0,0
223,2026-08-20T17:50:52.254Z,7086,17965056,21413888,215,26,34766,1,0,1,0,0,0,446,0,0
224,2026-08-20T17:51:22.640Z,7116,18145280,21413888,221,28,34875,1,0,1,0,0,0,448,0,0
225,2026-08-20T17:51:53.020Z,7147,18550784,21413888,227,30,34938,1,0,1,0,0,0,450,0,0
226,2026-08-20T17:52:23.373Z,7177,18149376,21413888,218,27,35109,1,0,1,0,0,0,452,0,0
227,2026-08-20T17:52:53.841Z,7207,19009536,21413888,215,26,35219,1,0,1,0,0,0,454,0,0
228,2026-08-20T17:53:24.209Z,7238,18157568,21413888,218,27,35391,1,0,1,0,0,0,456,0,0
229,2026-08-20T17:53:54.596Z,7268,18137088,21413888,215,26,35562,1,0,1,0,0,0,458,0,0
230,2026-08-20T17:54:24.980Z,7298,17965056,21413888,215,26,35656,1,0,1,0,0,0,460,0,0
231,2026-08-20T17:54:55.404Z,7329,18845696,21413888,212,25,35750,1,0,1,0,0,0,462,0,0
232,2026-08-20T17:55:25.817Z,7359,19173376,21413888,215,26,35875,1,0,1,0,0,0,464,0,0
233,2026-08-20T17:55:56.184Z,7390,18067456,21413888,215,26,36047,1,0,1,0,0,0,466,0,0
234,2026-08-20T17:56:26.524Z,7420,18161664,21413888,215,26,36188,1,0,1,0,0,0,468,0,0
235,2026-08-20T17:56:56.905Z,7450,18939904,21413888,212,25,36266,1,0,1,0,0,0,470,0,0
236,2026-08-20T17:57:27.283Z,7481,18046976,21413888,215,26,36359,1,0,1,0,0,0,472,0,0
237,2026-08-20T17:57:57.651Z,7511,18321408,21413888,221,28,36484,1,0,1,0,0,0,474,0,0
238,2026-08-20T17:58:28.011Z,7542,18149376,21413888,218,27,36641,1,0,1,0,0,0,476,0,0
239,2026-08-20T17:58:58.398Z,7572,18337792,21413888,221,28,36844,1,0,1,0,0,0,478,0,0
240,2026-08-20T17:59:28.798Z,7602,18182144,21413888,215,26,36969,1,0,1,0,0,0,480,0,0
241,2026-08-20T17:59:59.210Z,7633,18247680,21413888,215,26,37094,1,0,1,0,0,0,482,0,0
242,2026-08-20T18:00:29.570Z,7663,18403328,21413888,227,30,37188,1,0,1,0,0,0,484,0,0
243,2026-08-20T18:00:59.923Z,7693,18243584,21413888,218,27,37344,1,0,1,0,0,0,486,0,0
244,2026-08-20T18:01:30.306Z,7724,18042880,21413888,218,27,37484,1,0,1,0,0,0,488,0,0
245,2026-08-20T18:02:00.665Z,7754,18247680,21413888,215,26,37609,1,0,1,0,0,0,490,0,0
246,2026-08-20T18:02:31.034Z,7785,18235392,21413888,218,27,37781,1,0,1,0,0,0,492,0,0
247,2026-08-20T18:03:01.412Z,7815,18116608,21413888,212,25,37922,1,0,1,0,0,0,494,0,0
248,2026-08-20T18:03:31.839Z,7845,18227200,21413888,218,27,38156,1,0,1,0,0,0,496,0,0
249,2026-08-20T18:04:02.310Z,7876,18251776,21413888,215,26,38422,1,0,1,0,0,0,498,0,0
250,2026-08-20T18:04:32.702Z,7906,18108416,21413888,215,26,38688,1,0,1,0,0,0,500,0,0
