sample,iso,elapsed_s,rss_bytes,peak_rss_bytes,handles,threads,cpu_ms,tcp_total,tcp_established,tcp_listen,tcp_close_wait,tcp_time_wait,tcp_other,leech_completed,leech_failed,churn_runs
24,2026-08-23T09:14:12.672Z,760,15491072,15896576,199,33,6234,1,0,1,0,0,0,48,0,0
25,2026-08-23T09:14:42.967Z,790,15155200,15896576,181,27,6500,2,1,1,0,0,0,50,0,0
26,2026-08-23T09:15:13.298Z,821,15642624,15896576,205,35,6688,2,1,1,0,0,0,52,0,0
27,2026-08-23T09:15:43.578Z,851,15278080,15896576,187,29,6875,2,1,1,0,0,0,54,0,0
28,2026-08-23T09:16:13.905Z,881,15532032,15896576,199,33,7125,2,1,1,0,0,0,56,0,0
29,2026-08-23T09:16:44.253Z,912,15872000,16007168,217,39,7422,2,1,1,0,0,0,58,0,0
30,2026-08-23T09:17:14.604Z,942,15355904,16007168,187,29,7672,2,1,1,0,0,0,60,0,0
31,2026-08-23T09:17:44.927Z,972,15286272,16007168,187,29,7906,2,1,1,0,0,0,62,0,0
32,2026-08-23T09:18:15.209Z,1003,15720448,16007168,208,36,8062,2,1,1,0,0,0,64,0,0
33,2026-08-23T09:18:45.803Z,1033,16969728,17096704,268,56,8406,1,0,1,0,0,0,66,0,0
34,2026-08-23T09:19:16.282Z,1064,15294464,17096704,175,25,8688,2,1,1,0,0,0,68,0,0
35,2026-08-23T09:19:46.691Z,1094,15613952,17096704,194,32,8875,2,1,1,0,0,0,70,0,0
36,2026-08-23T09:20:17.074Z,1125,15536128,17096704,187,29,9109,2,1,1,0,0,0,72,0,0
37,2026-08-23T09:20:47.390Z,1155,15441920,17096704,190,30,9312,2,1,1,0,0,0,74,0,0
38,2026-08-23T09:21:17.699Z,1185,16048128,17096704,214,38,9562,2,1,1,0,0,0,76,0,0
39,2026-08-23T09:21:48.045Z,1216,15851520,17096704,214,38,9812,2,1,1,0,0,0,78,0,0
40,2026-08-23T09:22:18.331Z,1246,15618048,17096704,195,33,10031,2,1,1,0,0,0,80,0,0
41,2026-08-23T09:22:48.618Z,1276,15384576,17096704,190,30,10266,2,1,1,0,0,0,82,0,0
42,2026-08-23T09:23:18.883Z,1306,15609856,17096704,194,32,10453,2,1,1,0,0,0,84,0,0
43,2026-08-23T09:23:49.166Z,1337,15822848,17096704,208,36,10672,2,1,1,0,0,0,86,0,0
44,2026-08-23T09:24:19.433Z,1367,16244736,17096704,229,43,10859,2,1,1,0,0,0,88,0,0
45,2026-08-23T09:24:49.707Z,1397,15872000,17096704,211,37,11125,2,1,1,0,0,0,90,0,0
46,2026-08-23T09:25:20.006Z,1427,15409152,17096704,184,28,11375,2,1,1,0,0,0,92,0,0
47,2026-08-23T09:25:50.576Z,1458,15515648,17096704,193,31,11609,2,1,1,0,0,0,94,0,0
48,2026-08-23T09:26:22.262Z,1490,15773696,17096704,202,34,11859,2,1,1,0,0,0,96,0,0
49,2026-08-23T09:27:01.040Z,1529,15441920,17096704,181,27,12078,2,1,1,0,0,0,98,0,0
50,2026-08-23T09:27:40.673Z,1568,15548416,17096704,190,30,12344,2,1,1,0,0,0,100,0,0
51,2026-08-23T09:28:26.015Z,1613,15122432,17096704,166,22,12594,2,1,1,0,0,0,102,0,0
52,2026-08-23T09:29:04.069Z,1652,16019456,17096704,208,36,12812,2,1,1,0,0,0,104,0,0
53,2026-08-23T09:29:40.633Z,1688,15486976,17096704,184,28,13078,2,1,1,0,0,0,106,0,0
54,2026-08-23T09:30:10.955Z,1718,15491072,17096704,178,26,13359,2,1,1,0,0,0,108,0,0
55,2026-08-23T09:30:41.268Z,1749,15405056,17096704,181,27,13625,2,1,1,0,0,0,110,0,0
56,2026-08-23T09:31:11.585Z,1779,15663104,17096704,193,31,13828,2,1,1,0,0,0,112,0,0
57,2026-08-23T09:31:41.900Z,1809,15462400,17096704,184,28,14094,2,1,1,0,0,0,114,0,0
58,2026-08-23T09:32:12.248Z,1840,15536128,17096704,181,27,14344,2,1,1,0,0,0,116,0,0
59,2026-08-23T09:32:42.579Z,1870,15364096,17096704,178,26,14609,2,1,1,0,0,0,118,0,0
60,2026-08-23T09:33:12.900Z,1900,15986688,17096704,202,34,14812,2,1,1,0,0,0,120,0,0
61,2026-08-23T09:33:43.204Z,1931,15527936,17096704,184,28,15016,2,1,1,0,0,0,122,0,0
62,2026-08-23T09:34:13.473Z,1961,15667200,17096704,190,30,15281,2,1,1,0,0,0,124,0,0
63,2026-08-23T09:34:43.839Z,1991,15450112,17096704,178,26,15578,2,1,1,0,0,0,126,0,0
64,2026-08-23T09:35:14.180Z,2022,15568896,17096704,181,27,15797,2,1,1,0,0,0,128,0,0
65,2026-08-23T09:35:44.625Z,2052,15781888,17096704,193,31,16141,2,1,1,0,0,0,130,0,0
66,2026-08-23T09:36:15.051Z,2083,15556608,17096704,181,27,16406,2,1,1,0,0,0,132,0,0
67,2026-08-23T09:36:45.475Z,2113,15908864,17096704,199,33,16594,2,1,1,0,0,0,134,0,0
68,2026-08-23T09:37:15.871Z,2143,16089088,17096704,210,36,16812,3,1,1,0,0,1,136,0,0
69,2026-08-23T09:37:46.250Z,2174,15781888,17096704,198,32,17078,2,1,1,0,0,0,138,0,0
70,2026-08-23T09:38:16.640Z,2204,15818752,17096704,186,28,17312,2,1,1,0,0,0,140,0,0
71,2026-08-23T09:38:47.056Z,2235,15474688,17096704,180,26,17531,2,1,1,0,0,0,142,0,0
72,2026-08-23T09:39:17.468Z,2265,16105472,17096704,201,33,17750,2,1,1,0,0,0,144,0,0
73,2026-08-23T09:39:47.854Z,2295,15585280,17096704,183,27,18031,2,1,1,0,0,0,146,0,0
74,2026-08-23T09:40:19.289Z,2327,16097280,17096704,201,33,18250,2,1,1,0,0,0,148,0,0
75,2026-08-23T09:40:50.817Z,2358,15704064,17096704,198,32,18484,2,1,1,0,0,0,150,0,0
76,2026-08-23T09:41:23.182Z,2391,16019456,17096704,198,32,18688,2,1,1,0,0,0,152,0,0
77,2026-08-23T09:41:55.134Z,2423,15405056,17096704,177,25,18922,2,1,1,0,0,0,154,0,0
78,2026-08-23T09:42:26.510Z,2454,15892480,17096704,189,29,19188,3,2,1,0,0,0,156,0,0
79,2026-08-23T09:42:57.754Z,2485,15601664,17096704,183,27,19453,2,1,1,0,0,0,158,0,0
80,2026-08-23T09:43:28.133Z,2516,15986688,17096704,186,28,19688,2,1,1,0,0,0,160,0,0
81,2026-08-23T09:43:58.515Z,2546,15556608,17096704,186,28,20016,2,1,1,0,0,0,162,0,0
82,2026-08-23T09:44:30.003Z,2577,15896576,17096704,189,29,20203,2,1,1,0,0,0,164,0,0
83,2026-08-23T09:45:01.623Z,2609,15532032,17096704,183,27,20453,2,1,1,0,0,0,166,0,0
84,2026-08-23T09:45:33.062Z,2641,15601664,17096704,186,28,20734,2,1,1,0,0,0,168,0,0
85,2026-08-23T09:46:04.565Z,2672,17711104,17879040,285,61,21031,2,1,1,0,0,0,170,0,0
86,2026-08-23T09:46:34.995Z,2702,17076224,18497536,252,50,21266,2,1,1,0,0,0,172,0,0
87,2026-08-23T09:47:05.436Z,2733,15798272,18497536,180,26,21562,2,1,1,0,0,0,174,0,0
88,2026-08-23T09:47:35.871Z,2763,15618048,18497536,180,26,21844,2,1,1,0,0,0,176,0,0
89,2026-08-23T09:48:06.273Z,2794,16027648,18497536,183,27,22141,2,1,1,0,0,0,178,0,0
90,2026-08-23T09:48:36.671Z,2824,15753216,18497536,189,29,22391,2,1,1,0,0,0,180,0,0
91,2026-08-23T09:49:07.042Z,2855,16060416,18497536,183,27,22688,2,1,1,0,0,0,182,0,0
92,2026-08-23T09:49:37.426Z,2885,15958016,18497536,198,32,23000,2,1,1,0,0,0,184,0,0
93,2026-08-23T09:50:07.836Z,2915,16138240,18497536,198,32,23297,2,1,1,0,0,0,186,0,0
94,2026-08-23T09:50:38.263Z,2946,15642624,18497536,180,26,23484,2,1,1,0,0,0,188,0,0
95,2026-08-23T09:51:08.570Z,2976,16449536,18497536,219,39,23656,2,1,1,0,0,0,190,0,0
96,2026-08-23T09:51:38.915Z,3006,15736832,18497536,177,27,23922,2,1,1,0,0,0,192,0,0
97,2026-08-23T09:52:09.393Z,3037,16171008,18497536,183,29,24172,2,1,1,0,0,0,194,0,0
98,2026-08-23T09:52:39.782Z,3067,15990784,18497536,189,31,24375,2,1,1,0,0,0,196,0,0
99,2026-08-23T09:53:10.467Z,3098,17518592,18497536,261,53,24688,2,1,1,0,0,0,198,0,0
100,2026-08-23T09:53:42.013Z,3129,16089088,18497536,183,27,24922,2,1,1,0,0,0,200,0,0
101,2026-08-23T09:54:19.260Z,3167,16605184,18497536,213,37,25156,3,2,1,0,0,0,202,0,0
102,2026-08-23T09:54:57.468Z,3205,15884288,18497536,180,26,25438,2,1,1,0,0,0,204,0,0
103,2026-08-23T09:55:35.365Z,3243,15892480,18497536,186,28,25781,2,1,1,0,0,0,206,0,0
104,2026-08-23T09:56:12.600Z,3280,15949824,18497536,180,26,26047,2,1,1,0,0,0,208,0,0
105,2026-08-23T09:56:42.971Z,3310,15859712,18497536,183,27,26312,2,1,1,0,0,0,210,0,0
106,2026-08-23T09:57:13.395Z,3341,16228352,18497536,195,31,26594,2,1,1,0,0,0,212,0,0
107,2026-08-23T09:57:43.794Z,3371,16244736,18497536,192,30,26844,2,1,1,0,0,0,214,0,0
108,2026-08-23T09:58:15.253Z,3403,16248832,18497536,195,31,27094,2,1,1,0,0,0,216,0,0
109,2026-08-23T09:58:53.383Z,3441,16056320,18497536,191,29,27375,2,1,1,0,0,0,218,0,0
110,2026-08-23T09:59:32.146Z,3480,16080896,18497536,194,30,27578,2,1,1,0,0,0,220,0,0
111,2026-08-23T10:00:11.219Z,3519,15888384,18497536,182,26,27797,2,1,1,0,0,0,222,0,0
112,2026-08-23T10:00:49.006Z,3556,16072704,18497536,185,27,28062,2,1,1,0,0,0,224,0,0
113,2026-08-23T10:01:27.178Z,3595,16580608,18497536,209,35,28328,2,1,1,0,0,0,226,0,0
114,2026-08-23T10:02:03.848Z,3631,15888384,18497536,185,27,28516,2,1,1,0,0,0,228,0,0
115,2026-08-23T10:02:34.173Z,3662,16187392,18497536,185,27,28781,2,1,1,0,0,0,230,0,0
116,2026-08-23T10:03:04.537Z,3692,15974400,18497536,188,28,29094,2,1,1,0,0,0,232,0,0
117,2026-08-23T10:03:34.868Z,3722,16318464,18497536,200,32,29312,2,1,1,0,0,0,234,0,0
118,2026-08-23T10:04:05.166Z,3753,16117760,18497536,194,30,29531,2,1,1,0,0,0,236,0,0
119,2026-08-23T10:04:35.514Z,3783,16015360,18497536,188,28,29766,2,1,1,0,0,0,238,0,0
120,2026-08-23T10:05:05.865Z,3813,16023552,18497536,182,26,30031,2,1,1,0,0,0,240,0,0
121,2026-08-23T10:05:36.249Z,3844,16429056,18497536,197,31,30266,2,1,1,0,0,0,242,0,0
122,2026-08-23T10:06:06.594Z,3874,16031744,18497536,185,27,30594,2,1,1,0,0,0,244,0,0
123,2026-08-23T10:06:36.947Z,3904,15896576,18497536,185,27,30875,2,1,1,0,0,0,246,0,0
124,2026-08-23T10:07:07.305Z,3935,16060416,18497536,182,26,31109,2,1,1,0,0,0,248,0,0
125,2026-08-23T10:07:37.670Z,3965,15933440,18497536,182,26,31375,2,1,1,0,0,0,250,0,0
126,2026-08-23T10:08:08.050Z,3995,16527360,18497536,203,33,31734,2,1,1,0,0,0,252,0,0
127,2026-08-23T10:08:38.444Z,4026,16441344,18497536,200,32,32031,2,1,1,0,0,0,254,0,0
128,2026-08-23T10:09:08.888Z,4056,16338944,18497536,188,28,32312,2,1,1,0,0,0,256,0,0
129,2026-08-23T10:09:39.260Z,4087,16039936,18497536,182,26,32625,2,1,1,0,0,0,258,0,0
130,2026-08-23T10:10:09.613Z,4117,16445440,18497536,197,31,32938,2,1,1,0,0,0,260,0,0
131,2026-08-23T10:10:40.058Z,4148,16617472,18497536,209,35,33141,2,1,1,0,0,0,262,0,0
132,2026-08-23T10:11:10.591Z,4178,28790784,29855744,188,28,33375,2,1,1,0,0,0,264,0,0
133,2026-08-23T10:11:40.914Z,4208,28844032,29945856,197,31,33609,2,1,1,0,0,0,266,0,0
134,2026-08-23T10:12:11.740Z,4239,28975104,29958144,194,30,33953,2,1,1,0,0,0,268,0,0
135,2026-08-23T10:12:42.575Z,4270,28733440,29958144,188,28,34203,2,1,1,0,0,0,270,0,0
136,2026-08-23T10:13:13.369Z,4301,29032448,29958144,197,31,34406,2,1,1,0,0,0,272,0,0
137,2026-08-23T10:13:44.855Z,4332,28610560,30314496,182,26,34656,2,1,1,0,0,0,274,0,0
138,2026-08-23T10:14:15.215Z,4363,28782592,30314496,188,28,34891,2,1,1,0,0,0,276,0,0
139,2026-08-23T10:14:45.632Z,4393,28647424,30322688,182,26,35125,2,1,1,0,0,0,278,0,0
140,2026-08-23T10:15:15.992Z,4423,29040640,30392320,191,29,35359,2,1,1,0,0,0,280,0,0
141,2026-08-23T10:15:46.353Z,4454,28753920,30392320,194,30,35609,2,1,1,0,0,0,282,0,0
142,2026-08-23T10:16:16.695Z,4484,28938240,30392320,191,29,35828,2,1,1,0,0,0,284,0,0
143,2026-08-23T10:16:47.266Z,4515,29716480,30392320,236,44,36234,2,1,1,0,0,0,286,0,0
144,2026-08-23T10:17:18.813Z,4546,28925952,30392320,185,27,36531,2,1,1,0,0,0,288,0,0
145,2026-08-23T10:17:50.368Z,4578,29093888,30392320,203,33,36766,2,1,1,0,0,0,290,0,0
146,2026-08-23T10:18:28.444Z,4616,28852224,30498816,182,26,37016,2,1,1,0,0,0,292,0,0
147,2026-08-23T10:19:06.981Z,4654,28925952,30961664,194,30,37266,2,1,1,0,0,0,294,0,0
148,2026-08-23T10:19:51.368Z,4699,28405760,30961664,170,22,37500,2,1,1,0,0,0,296,0,0
149,2026-08-23T10:20:29.312Z,4737,29265920,30961664,203,33,37750,2,1,1,0,0,0,298,0,0
150,2026-08-23T10:21:07.545Z,4775,28766208,30961664,182,26,38016,2,1,1,0,0,0,300,0,0
151,2026-08-23T10:21:38.144Z,4806,29941760,30961664,257,51,38406,2,1,1,0,0,0,302,0,0
152,2026-08-23T10:22:08.638Z,4836,29716480,32047104,251,49,38719,2,1,1,0,0,0,304,0,0
153,2026-08-23T10:22:39.031Z,4866,31109120,32047104,203,33,39016,2,1,1,0,0,0,306,0,0
154,2026-08-23T10:23:09.822Z,4897,30629888,32047104,278,58,39484,3,2,1,0,0,0,308,0,0
155,2026-08-23T10:23:40.377Z,4928,28758016,32047104,185,27,39844,2,1,1,0,0,0,310,0,0
156,2026-08-23T10:24:10.724Z,4958,29016064,32047104,185,27,40109,2,1,1,0,0,0,312,0,0
157,2026-08-23T10:24:41.061Z,4988,28749824,32047104,191,29,40359,2,1,1,0,0,0,314,0,0
158,2026-08-23T10:25:11.626Z,5019,33607680,33607680,332,76,40797,1,0,1,0,0,0,316,0,0
159,2026-08-23T10:25:42.097Z,5050,29048832,33628160,194,30,41062,2,1,1,0,0,0,318,0,0
160,2026-08-23T10:26:12.491Z,5080,29208576,33628160,197,31,41297,2,1,1,0,0,0,320,0,0
161,2026-08-23T10:26:42.852Z,5110,28958720,33628160,185,27,41578,2,1,1,0,0,0,322,0,0
162,2026-08-23T10:27:13.235Z,5141,29097984,33628160,191,29,41812,2,1,1,0,0,0,324,0,0
163,2026-08-23T10:27:44.038Z,5171,30793728,33628160,287,61,42141,2,1,1,0,0,0,326,0,0
164,2026-08-23T10:28:15.677Z,5203,30011392,33628160,239,45,42422,2,1,1,0,0,0,328,0,0
165,2026-08-23T10:28:54.061Z,5241,29708288,33628160,227,41,42641,2,1,1,0,0,0,330,0,0
166,2026-08-23T10:29:32.174Z,5280,29036544,33628160,191,29,42891,2,1,1,0,0,0,332,0,0
167,2026-08-23T10:30:10.353Z,5318,28884992,33628160,188,28,43156,2,1,1,0,0,0,334,0,0
168,2026-08-23T10:30:55.104Z,5363,28565504,33628160,170,22,43375,2,1,1,0,0,0,336,0,0
169,2026-08-23T10:31:35.053Z,5402,31629312,33628160,206,34,43625,2,1,1,0,0,0,338,0,0
170,2026-08-23T10:32:20.215Z,5448,28446720,33628160,170,22,43875,2,1,1,0,0,0,340,0,0
171,2026-08-23T10:32:57.367Z,5485,31797248,33628160,231,43,44125,2,1,1,0,0,0,342,0,0
172,2026-08-23T10:33:34.143Z,5522,28925952,33628160,194,30,44344,2,1,1,0,0,0,344,0,0
173,2026-08-23T10:34:04.434Z,5552,32178176,33628160,227,41,44469,2,1,1,0,0,0,346,0,0
174,2026-08-23T10:34:34.764Z,5582,29061120,33628160,182,26,44672,2,1,1,0,0,0,348,0,0
175,2026-08-23T10:35:05.115Z,5613,32223232,33628160,219,39,44828,2,1,1,0,0,0,350,0,0
176,2026-08-23T10:35:35.445Z,5643,29552640,33628160,212,36,45016,2,1,1,0,0,0,352,0,0
177,2026-08-23T10:36:05.755Z,5673,29290496,33628160,191,29,45250,2,1,1,0,0,0,354,0,0
178,2026-08-23T10:36:36.042Z,5703,31633408,33628160,191,29,45469,2,1,1,0,0,0,356,0,0
179,2026-08-23T10:37:06.347Z,5734,29577216,33628160,203,33,45609,2,1,1,0,0,0,358,0,0
180,2026-08-23T10:37:36.742Z,5764,28958720,33628160,185,27,45953,2,1,1,0,0,0,360,0,0
181,2026-08-23T10:38:07.175Z,5795,29241344,33628160,188,28,46219,2,1,1,0,0,0,362,0,0
182,2026-08-23T10:38:37.644Z,5825,28995584,33628160,182,26,46469,2,1,1,0,0,0,364,0,0
183,2026-08-23T10:39:08.152Z,5856,30371840,33628160,179,25,46688,2,1,1,0,0,0,366,0,0
184,2026-08-23T10:39:38.603Z,5886,31629312,33628160,182,26,46969,2,1,1,0,0,0,368,0,0
185,2026-08-23T10:40:09.023Z,5916,31793152,33628160,188,28,47203,2,1,1,0,0,0,370,0,0
186,2026-08-23T10:40:39.439Z,5947,29057024,33628160,191,29,47422,2,1,1,0,0,0,372,0,0
187,2026-08-23T10:41:09.882Z,5977,31711232,33628160,185,27,47672,2,1,1,0,0,0,374,0,0
188,2026-08-23T10:41:40.323Z,6008,29069312,33628160,191,29,47922,2,1,1,0,0,0,376,0,0
189,2026-08-23T10:42:11.748Z,6039,32276480,33628160,275,57,48219,2,1,1,0,0,0,378,0,0
190,2026-08-23T10:42:50.107Z,6078,29102080,33628160,185,27,48438,2,1,1,0,0,0,380,0,0
191,2026-08-23T10:43:27.855Z,6115,32141312,33628160,206,34,48703,2,1,1,0,0,0,382,0,0
192,2026-08-23T10:44:05.905Z,6153,30957568,33628160,188,28,49016,2,1,1,0,0,0,384,0,0
193,2026-08-23T10:44:43.425Z,6191,29179904,33628160,191,29,49375,2,1,1,0,0,0,386,0,0
194,2026-08-23T10:45:14.798Z,6222,31801344,33628160,194,30,49594,2,1,1,0,0,0,388,0,0
195,2026-08-23T10:45:53.986Z,6261,29122560,33628160,191,29,49891,2,1,1,0,0,0,390,0,0
196,2026-08-23T10:46:40.032Z,6307,31510528,33628160,170,22,50203,2,1,1,0,0,0,392,0,0
197,2026-08-23T10:47:24.078Z,6351,30494720,33628160,170,22,50453,2,1,1,0,0,0,394,0,0
198,2026-08-23T10:48:01.090Z,6389,29175808,33628160,188,28,50656,2,1,1,0,0,0,396,0,0
199,2026-08-23T10:48:31.465Z,6419,30666752,33628160,197,31,50875,2,1,1,0,0,0,398,0,0
200,2026-08-23T10:49:01.826Z,6449,31981568,33628160,194,30,51125,2,1,1,0,0,0,400,0,0
201,2026-08-23T10:49:32.175Z,6480,29159424,33628160,179,25,51453,2,1,1,0,0,0,402,0,0
202,2026-08-23T10:50:02.557Z,6510,29069312,33628160,185,27,51781,2,1,1,0,0,0,404,0,0
203,2026-08-23T10:50:32.929Z,6540,30687232,33628160,185,27,52016,2,1,1,0,0,0,406,0,0
204,2026-08-23T10:51:03.291Z,6571,31858688,33628160,185,27,52188,2,1,1,0,0,0,408,0,0
205,2026-08-23T10:51:33.634Z,6601,28991488,33628160,191,29,52406,2,1,1,0,0,0,410,0,0
206,2026-08-23T10:52:04.027Z,6631,31936512,33628160,191,29,52641,2,1,1,0,0,0,412,0,0
207,2026-08-23T10:52:34.457Z,6662,32079872,33628160,185,27,52906,2,1,1,0,0,0,414,0,0
208,2026-08-23T10:53:04.814Z,6692,29147136,33628160,185,27,53188,2,1,1,0,0,0,416,0,0
209,2026-08-23T10:53:35.161Z,6723,28872704,33628160,185,27,53438,2,1,1,0,0,0,418,0,0
210,2026-08-23T10:54:05.512Z,6753,32157696,33628160,188,28,53641,2,1,1,0,0,0,420,0,0
211,2026-08-23T10:54:35.869Z,6783,32198656,33628160,182,26,53875,2,1,1,0,0,0,422,0,0
212,2026-08-23T10:55:06.207Z,6814,32731136,33628160,200,32,54156,2,1,1,0,0,0,424,0,0
213,2026-08-23T10:55:36.591Z,6844,32595968,33628160,188,28,54391,2,1,1,0,0,0,426,0,0
214,2026-08-23T10:56:06.969Z,6874,32567296,33628160,185,27,54672,2,1,1,0,0,0,428,0,0
215,2026-08-23T10:56:37.358Z,6905,28848128,33628160,185,27,54984,2,1,1,0,0,0,430,0,0
216,2026-08-23T10:57:07.769Z,6935,32153600,33628160,188,28,55172,2,1,1,0,0,0,432,0,0
217,2026-08-23T10:57:38.159Z,6966,32477184,33628160,182,26,55406,2,1,1,0,0,0,434,0,0
218,2026-08-23T10:58:08.534Z,6996,32428032,33628160,179,25,55656,2,1,1,0,0,0,436,0,0
219,2026-08-23T10:58:38.930Z,7026,28876800,33628160,182,26,55969,2,1,1,0,0,0,438,0,0
220,2026-08-23T10:59:09.596Z,7057,32473088,33628160,194,30,56234,2,1,1,0,0,0,440,0,0
221,2026-08-23T10:59:41.314Z,7089,32542720,33628160,185,27,56484,2,1,1,0,0,0,442,0,0
222,2026-08-23T11:00:19.162Z,7127,29130752,33628160,182,26,56766,2,1,1,0,0,0,444,0,0
223,2026-08-23T11:00:58.085Z,7165,29134848,33628160,188,28,57094,2,1,1,0,0,0,446,0,0
224,2026-08-23T11:01:36.276Z,7204,31297536,33628160,188,28,57312,2,1,1,0,0,0,448,0,0
225,2026-08-23T11:02:13.920Z,7241,31248384,33628160,188,28,57578,2,1,1,0,0,0,450,0,0
226,2026-08-23T11:02:52.145Z,7280,31350784,33628160,188,28,57922,2,1,1,0,0,0,452,0,0
227,2026-08-23T11:03:30.247Z,7318,32534528,33628160,182,26,58219,2,1,1,0,0,0,454,0,0
228,2026-08-23T11:04:09.125Z,7357,32583680,33628160,188,28,58516,2,1,1,0,0,0,456,0,0
229,2026-08-23T11:04:49.283Z,7397,28971008,33628160,182,26,58875,2,1,1,0,0,0,458,0,0
230,2026-08-23T11:05:33.770Z,7441,32280576,33628160,170,22,59156,2,1,1,0,0,0,460,0,0
231,2026-08-23T11:06:11.229Z,7479,32759808,33628160,191,29,59484,2,1,1,0,0,0,462,0,0
232,2026-08-23T11:06:48.467Z,7516,32788480,33628160,194,30,59797,2,1,1,0,0,0,464,0,0
233,2026-08-23T11:07:18.823Z,7546,32784384,33628160,182,26,60078,2,1,1,0,0,0,466,0,0
234,2026-08-23T11:07:50.172Z,7578,29163520,33628160,188,28,60375,2,1,1,0,0,0,468,0,0
235,2026-08-23T11:08:21.572Z,7609,32071680,33628160,233,43,60688,2,1,1,0,0,0,470,0,0
236,2026-08-23T11:08:53.017Z,7640,33759232,33759232,239,45,60922,2,1,1,0,0,0,472,0,0
237,2026-08-23T11:09:24.353Z,7672,33300480,33767424,206,34,61188,2,1,1,0,0,0,474,0,0
238,2026-08-23T11:09:54.757Z,7702,33034240,33767424,191,29,61406,2,1,1,0,0,0,476,0,0
239,2026-08-23T11:10:25.091Z,7732,33087488,33767424,194,30,61703,2,1,1,0,0,0,478,0,0
240,2026-08-23T11:10:55.444Z,7763,32927744,33767424,185,27,61938,2,1,1,0,0,0,480,0,0
241,2026-08-23T11:11:25.808Z,7793,32935936,33767424,182,26,62141,2,1,1,0,0,0,482,0,0
242,2026-08-23T11:11:56.204Z,7824,29331456,33767424,197,31,62406,2,1,1,0,0,0,484,0,0
243,2026-08-23T11:12:26.559Z,7854,32288768,33767424,182,26,62688,2,1,1,0,0,0,486,0,0
244,2026-08-23T11:12:56.920Z,7884,32206848,33767424,194,30,62938,2,1,1,0,0,0,488,0,0
245,2026-08-23T11:13:27.258Z,7915,33079296,33767424,185,27,63266,2,1,1,0,0,0,490,0,0
246,2026-08-23T11:13:57.637Z,7945,32075776,33767424,185,27,63578,2,1,1,0,0,0,492,0,0
247,2026-08-23T11:14:28.091Z,7975,33042432,33767424,188,28,63906,2,1,1,0,0,0,494,0,0
248,2026-08-23T11:14:58.540Z,8006,29536256,33767424,188,28,64125,2,1,1,0,0,0,496,0,0
249,2026-08-23T11:15:28.993Z,8036,33083392,33767424,198,32,64359,2,1,1,0,0,0,498,0,0
250,2026-08-23T11:15:59.511Z,8067,29630464,33767424,204,33,64641,2,1,1,0,0,0,500,0,0
